,datetime,rain,temp,wetb,dewpt,vappr,rhum,msl,no2,o3,pm10,pm2.5
4856,2022-07-22 08:00:00,0.0,15.4,13.1,11.1,13.2,75.0,1021.2,57.48,2.94,19.6,6.55
4857,2022-07-22 09:00:00,0.0,17.4,13.3,9.7,12.0,60.0,1020.9,52.78,7.45,19.9,5.99
4858,2022-07-22 10:00:00,0.0,18.1,13.4,9.2,11.7,56.0,1020.6,41.91,12.07,20.77,6.4
4859,2022-07-22 11:00:00,0.0,19.6,14.1,9.3,11.8,51.0,1020.3,35.06,24.49,18.36,5.58
4860,2022-07-22 12:00:00,0.0,19.0,13.6,8.8,11.3,51.0,1020.0,37.09,27.39,17.06,5.82
4861,2022-07-22 13:00:00,0.0,19.9,13.9,8.3,11.0,47.0,1019.6,30.0,27.29,12.75,4.6
4862,2022-07-22 14:00:00,0.0,19.4,14.9,11.3,13.4,59.0,1019.4,36.1,25.33,13.11,4.91
4863,2022-07-22 15:00:00,0.0,20.5,15.1,10.8,12.9,53.0,1018.9,42.37,25.87,14.15,5.19
4864,2022-07-22 16:00:00,0.0,18.2,13.8,10.0,12.3,58.0,1018.8,42.78,23.93,14.51,5.58
4865,2022-07-22 17:00:00,0.0,17.9,13.3,9.2,11.7,57.0,1018.7,33.99,32.21,12.79,5.21
4866,2022-07-22 18:00:00,0.0,17.5,13.3,9.5,11.8,59.0,1018.2,28.89,33.92,9.91,4.37
4867,2022-07-22 19:00:00,0.0,17.3,13.6,10.5,12.7,64.0,1017.8,30.08,35.9,11.2,4.16
4868,2022-07-22 20:00:00,0.0,16.6,13.8,11.4,13.4,71.0,1017.9,38.78,26.54,14.09,5.18
4869,2022-07-22 21:00:00,0.0,15.2,13.0,11.0,13.1,75.0,1017.8,46.51,23.57,13.16,5.4
4870,2022-07-22 22:00:00,0.0,13.8,12.5,11.3,13.4,84.0,1017.8,48.38,19.81,11.71,5.65
4871,2022-07-22 23:00:00,0.0,14.7,13.1,11.7,13.7,82.0,1017.4,48.55,14.59,14.32,5.92
4872,2022-07-23 00:00:00,0.0,15.7,12.8,10.2,12.4,69.0,1017.0,30.75,26.22,12.72,6.34
4873,2022-07-23 01:00:00,0.0,16.5,14.0,11.9,14.0,74.0,1016.6,32.31,24.8,10.55,5.5
4874,2022-07-23 02:00:00,0.0,16.1,14.4,13.0,14.9,81.0,1015.9,28.92,28.43,9.5,4.42
4875,2022-07-23 03:00:00,0.0,16.0,13.8,12.0,14.0,76.0,1015.2,17.35,33.68,3.71,2.12
4876,2022-07-23 04:00:00,0.0,15.9,14.1,12.8,14.8,82.0,1014.7,19.73,28.4,4.93,2.69
4877,2022-07-23 05:00:00,0.0,16.1,14.9,14.0,15.9,87.0,1014.2,13.93,27.98,5.64,3.13
4878,2022-07-23 06:00:00,0.9,16.2,15.3,14.6,16.6,90.0,1013.8,14.5,24.94,4.82,3.4
4879,2022-07-23 07:00:00,1.8,16.1,15.3,14.7,16.7,91.0,1013.3,28.66,12.79,6.47,4.4
4880,2022-07-23 08:00:00,0.3,16.6,16.0,15.6,17.7,93.0,1012.8,39.71,11.06,8.78,5.21
4881,2022-07-23 09:00:00,0.1,17.7,16.7,16.0,18.1,89.0,1012.1,34.03,9.83,6.71,4.54
4882,2022-07-23 10:00:00,0.3,18.7,17.1,16.1,18.3,85.0,1011.6,40.77,3.94,7.06,4.24
4883,2022-07-23 11:00:00,0.0,19.8,17.7,16.3,18.5,80.0,1010.8,41.92,5.91,6.33,3.74
4884,2022-07-23 12:00:00,0.0,22.4,19.2,17.3,19.8,72.0,1010.3,48.24,2.87,8.93,3.58
4885,2022-07-23 13:00:00,0.0,23.2,19.6,17.4,19.9,70.0,1010.0,31.03,15.02,9.35,3.24
4886,2022-07-23 14:00:00,0.0,22.6,19.6,17.8,20.3,73.0,1009.7,9.44,24.93,6.23,1.86
4887,2022-07-23 15:00:00,0.0,22.9,19.9,18.2,20.9,74.0,1009.1,14.45,19.1,5.91,1.86
4888,2022-07-23 16:00:00,0.0,22.5,19.5,17.8,20.3,74.0,1008.3,10.72,11.17,8.56,3.23
4889,2022-07-23 17:00:00,0.0,22.2,19.0,17.0,19.3,72.0,1007.7,10.61,12.79,4.28,1.72
4890,2022-07-23 18:00:00,0.0,20.4,18.3,16.9,19.3,80.0,1007.2,10.19,18.85,3.77,1.7
4891,2022-07-23 19:00:00,0.2,20.2,18.3,17.1,19.4,82.0,1006.4,16.17,17.72,5.31,2.03
4892,2022-07-23 20:00:00,0.0,19.6,18.0,17.0,19.4,85.0,1006.6,27.44,3.66,4.56,2.06
4893,2022-07-23 21:00:00,0.0,19.2,17.4,16.3,18.5,83.0,1007.0,9.67,17.8,3.58,1.55
4894,2022-07-23 22:00:00,0.0,19.2,17.5,16.3,18.5,83.0,1007.3,6.63,19.59,4.85,1.83
4895,2022-07-23 23:00:00,0.0,18.7,16.7,15.4,17.4,80.0,1007.5,11.74,21.89,5.67,2.85
4896,2022-07-24 00:00:00,0.0,17.9,16.2,15.0,17.0,83.0,1007.8,9.05,28.43,8.09,4.09
4897,2022-07-24 01:00:00,0.0,17.9,16.0,14.7,16.7,81.0,1007.5,6.49,31.6,9.23,5.93
4898,2022-07-24 02:00:00,0.0,17.2,15.4,14.1,16.1,82.0,1007.8,5.25,33.11,8.44,5.81
4899,2022-07-24 03:00:00,0.0,16.9,15.1,13.8,15.8,81.0,1007.9,4.5,32.71,8.05,5.3
4900,2022-07-24 04:00:00,0.0,17.1,15.3,14.0,16.0,82.0,1007.6,6.1,32.37,7.48,4.58
4901,2022-07-24 05:00:00,0.0,16.8,15.0,13.7,15.6,81.0,1007.6,3.11,39.02,5.31,3.33
4902,2022-07-24 06:00:00,0.0,18.0,15.5,13.7,15.7,75.0,1007.3,3.41,41.94,7.53,5.14
4903,2022-07-24 07:00:00,0.0,19.3,16.3,14.1,16.1,72.0,1006.9,3.05,44.3,7.74,5.14
4904,2022-07-24 08:00:00,0.0,19.9,16.5,14.1,16.1,69.0,1006.5,6.94,43.98,8.41,5.31
4905,2022-07-24 09:00:00,0.0,20.7,16.8,14.1,16.1,65.0,1006.2,3.46,45.41,8.12,4.95
4906,2022-07-24 10:00:00,0.0,22.3,17.8,14.6,16.7,61.0,1005.1,6.25,42.85,8.03,5.17
4907,2022-07-24 11:00:00,0.0,22.1,17.8,14.8,16.9,63.0,1004.5,6.74,44.69,10.67,6.16
4908,2022-07-24 12:00:00,0.0,22.8,17.9,14.5,16.6,59.0,1003.8,12.53,42.36,7.71,5.15
4909,2022-07-24 13:00:00,0.0,22.3,17.7,14.5,16.6,61.0,1003.0,17.44,40.97,6.51,3.51
4910,2022-07-24 14:00:00,0.0,22.7,18.0,14.8,16.9,61.0,1002.3,13.82,41.87,5.42,3.11
4911,2022-07-24 15:00:00,0.0,21.6,17.4,14.5,16.5,64.0,1002.2,11.53,44.23,8.17,4.53
4912,2022-07-24 16:00:00,0.7,19.3,17.4,16.1,18.3,81.0,1002.4,7.38,45.19,10.13,4.76
4913,2022-07-24 17:00:00,2.4,17.6,16.7,16.1,18.3,90.0,1002.5,11.49,41.98,12.53,5.52
4914,2022-07-24 18:00:00,0.0,18.6,17.7,17.2,19.6,91.0,1001.8,24.3,29.53,8.09,3.77
4915,2022-07-24 19:00:00,0.0,18.7,16.5,14.9,17.0,78.0,1002.0,24.18,27.7,9.41,5.53
4916,2022-07-24 20:00:00,0.4,15.9,15.2,14.7,16.7,93.0,1002.6,19.28,32.2,9.59,5.4
4917,2022-07-24 21:00:00,0.4,15.3,14.8,14.4,16.4,94.0,1003.3,16.14,35.59,9.6,5.52
4918,2022-07-24 22:00:00,0.0,14.9,14.5,14.1,16.1,95.0,1003.5,21.88,28.52,5.48,3.63
4919,2022-07-24 23:00:00,0.0,14.3,13.9,13.6,15.6,95.0,1003.8,22.37,26.28,5.15,2.8
4920,2022-07-25 00:00:00,0.1,14.2,13.8,13.5,15.4,95.0,1004.0,19.81,20.02,8.19,3.83
4921,2022-07-25 01:00:00,0.0,14.5,14.1,13.8,15.7,95.0,1004.5,13.13,24.65,8.19,3.78
4922,2022-07-25 02:00:00,0.0,14.6,14.1,13.8,15.8,95.0,1004.7,8.03,29.45,8.02,3.65
4923,2022-07-25 03:00:00,0.1,14.6,14.3,14.1,16.0,96.0,1005.0,9.48,24.26,9.79,4.2
4924,2022-07-25 04:00:00,0.0,14.7,14.4,14.1,16.1,96.0,1005.3,9.27,25.62,7.33,3.37
4925,2022-07-25 05:00:00,0.1,14.8,14.4,14.1,16.1,96.0,1005.8,12.13,20.3,6.81,3.2
4926,2022-07-25 06:00:00,0.0,15.1,14.1,13.4,15.4,90.0,1006.7,16.41,15.02,6.56,2.71
4927,2022-07-25 07:00:00,0.0,15.0,13.7,12.6,14.6,85.0,1007.7,27.87,9.0,7.34,2.77
4928,2022-07-25 08:00:00,0.0,15.6,13.9,12.5,14.5,81.0,1008.7,33.71,19.59,8.88,2.57
4929,2022-07-25 09:00:00,0.0,15.8,14.1,12.7,14.7,82.0,1009.7,37.76,17.74,11.29,2.8
4930,2022-07-25 10:00:00,0.0,16.9,14.5,12.5,14.5,75.0,1010.8,36.65,17.53,16.66,3.33
4931,2022-07-25 11:00:00,0.0,17.6,14.4,11.8,13.9,69.0,1011.9,31.11,23.84,22.98,4.45
4932,2022-07-25 12:00:00,0.0,17.3,14.2,11.7,13.8,69.0,1012.9,26.12,29.85,22.55,4.05
4933,2022-07-25 13:00:00,0.0,18.0,14.0,10.5,12.7,61.0,1013.6,32.52,30.49,19.21,3.74
4934,2022-07-25 14:00:00,0.0,18.9,14.0,9.8,12.1,55.0,1014.1,25.43,36.77,17.01,3.94
4935,2022-07-25 15:00:00,0.0,18.9,13.8,9.3,11.7,53.0,1014.9,24.23,42.81,23.56,4.61
4936,2022-07-25 16:00:00,0.0,19.2,13.5,8.2,10.9,49.0,1015.6,33.78,40.62,23.85,4.54
4937,2022-07-25 17:00:00,0.0,17.9,13.6,9.9,12.2,59.0,1016.5,29.31,37.91,19.67,4.53
4938,2022-07-25 18:00:00,0.0,16.9,13.3,10.1,12.3,64.0,1017.5,32.58,35.27,20.0,4.83
4939,2022-07-25 19:00:00,0.0,16.5,13.1,10.1,12.4,65.0,1018.1,27.61,33.64,11.04,4.06
4940,2022-07-25 20:00:00,0.0,15.6,12.6,9.8,12.1,68.0,1019.0,25.41,34.82,9.61,4.45
4941,2022-07-25 21:00:00,0.0,15.0,12.2,9.6,12.0,70.0,1019.6,18.73,38.93,8.65,4.09
4942,2022-07-25 22:00:00,0.0,14.6,12.2,10.0,12.3,74.0,1020.3,20.71,34.85,8.91,3.89
4943,2022-07-25 23:00:00,0.0,13.6,11.7,9.8,12.2,77.0,1020.7,19.85,35.18,9.55,3.75
4944,2022-07-26 00:00:00,0.0,13.4,11.6,9.9,12.2,79.0,1021.1,16.35,36.17,6.92,3.01
4945,2022-07-26 01:00:00,0.0,13.0,11.3,9.7,12.0,80.0,1021.3,9.18,41.03,5.14,2.69
4946,2022-07-26 02:00:00,0.0,12.6,10.8,9.0,11.5,78.0,1021.5,8.63,37.84,4.41,2.31
4947,2022-07-26 03:00:00,0.0,12.4,10.9,9.4,11.8,82.0,1021.3,7.58,38.18,4.08,1.98
4948,2022-07-26 04:00:00,0.0,12.1,10.9,9.8,12.1,86.0,1021.5,7.47,36.26,3.35,1.87
4949,2022-07-26 05:00:00,0.0,11.9,10.5,9.1,11.6,83.0,1021.7,8.36,32.92,4.15,1.96
4950,2022-07-26 06:00:00,0.0,12.1,10.5,9.0,11.4,81.0,1022.0,15.01,26.44,5.01,2.01
4951,2022-07-26 07:00:00,0.0,12.6,10.9,9.2,11.6,79.0,1022.5,24.8,20.19,6.79,2.55
4952,2022-07-26 08:00:00,0.0,13.6,11.5,9.5,11.9,76.0,1022.9,41.07,10.89,13.18,4.16
4953,2022-07-26 09:00:00,0.0,15.1,12.0,9.0,11.5,66.0,1023.0,44.57,8.28,27.26,6.12
4954,2022-07-26 10:00:00,0.0,15.5,11.1,6.6,9.8,55.0,1023.1,38.08,14.08,18.91,4.9
4955,2022-07-26 11:00:00,0.0,15.9,11.3,6.5,9.7,53.0,1023.2,32.49,23.02,20.05,4.47
4956,2022-07-26 12:00:00,0.0,16.1,11.6,7.0,10.0,54.0,1023.4,30.85,26.57,13.76,3.51
4957,2022-07-26 13:00:00,0.0,16.6,12.1,7.7,10.5,55.0,1023.3,34.86,29.14,29.98,6.53
4958,2022-07-26 14:00:00,0.0,17.7,13.0,8.6,11.2,55.0,1023.2,35.73,26.2,13.11,3.78
4959,2022-07-26 15:00:00,0.0,17.7,12.6,7.6,10.5,51.0,1023.3,36.51,26.86,12.76,3.78
4960,2022-07-26 16:00:00,0.0,18.2,12.1,5.9,9.3,44.0,1023.1,43.94,24.34,14.04,4.29
4961,2022-07-26 17:00:00,0.0,17.4,12.0,6.5,9.7,48.0,1022.8,45.0,22.86,14.1,4.09
4962,2022-07-26 18:00:00,0.0,17.1,12.3,7.5,10.4,53.0,1022.5,47.14,21.61,10.1,3.36
4963,2022-07-26 19:00:00,0.0,16.3,12.5,9.0,11.5,61.0,1022.5,53.0,15.65,13.85,4.2
4964,2022-07-26 20:00:00,0.0,15.1,11.6,8.1,10.8,62.0,1022.6,41.97,21.81,7.94,3.28
4965,2022-07-26 21:00:00,0.0,13.3,11.1,9.0,11.5,75.0,1023.1,48.55,16.17,8.34,3.23
4966,2022-07-26 22:00:00,0.0,13.4,11.4,9.6,11.9,77.0,1023.1,45.79,18.43,8.78,3.5
4967,2022-07-26 23:00:00,0.0,12.6,11.0,9.5,11.9,81.0,1023.1,50.82,13.15,10.54,3.66
4968,2022-07-27 00:00:00,0.0,11.7,10.5,9.4,11.8,85.0,1022.8,44.61,11.81,11.25,4.35
4969,2022-07-27 01:00:00,0.0,11.1,10.2,9.2,11.6,88.0,1022.5,41.16,6.66,9.7,4.71
4970,2022-07-27 02:00:00,0.0,9.9,9.3,8.7,11.3,92.0,1022.2,27.97,15.69,9.48,4.99
4971,2022-07-27 03:00:00,0.0,9.5,9.0,8.5,11.1,93.0,1021.9,26.19,13.69,8.72,4.33
4972,2022-07-27 04:00:00,0.0,8.4,8.0,7.5,10.4,94.0,1021.9,22.35,13.78,17.18,13.7
4973,2022-07-27 05:00:00,0.0,9.3,9.0,8.7,11.2,95.0,1021.7,23.44,10.37,10.7,7.86
4974,2022-07-27 06:00:00,0.0,10.6,10.3,10.0,12.3,96.0,1021.8,29.1,6.33,9.83,4.66
4975,2022-07-27 07:00:00,0.0,12.9,11.7,10.6,12.8,85.0,1021.5,45.48,0.54,15.98,6.13
4976,2022-07-27 08:00:00,0.0,15.4,12.1,9.0,11.5,65.0,1021.3,60.74,2.05,15.74,6.23
4977,2022-07-27 09:00:00,0.0,16.1,12.4,8.9,11.4,62.0,1021.3,52.45,9.97,13.22,4.81
4978,2022-07-27 10:00:00,0.0,16.1,12.4,9.1,11.5,63.0,1021.1,40.98,20.58,10.22,3.69
4979,2022-07-27 11:00:00,0.0,16.4,12.4,8.8,11.3,60.0,1021.0,29.76,28.48,8.28,3.25
4980,2022-07-27 12:00:00,0.0,16.8,12.1,7.5,10.4,54.0,1020.8,29.08,30.66,9.63,3.31
4981,2022-07-27 13:00:00,0.0,16.8,11.8,6.8,9.9,51.0,1020.4,35.78,28.18,8.02,2.85
4982,2022-07-27 14:00:00,0.0,16.7,11.9,7.2,10.1,53.0,1020.3,33.86,30.7,7.71,2.74
4983,2022-07-27 15:00:00,0.0,16.6,12.0,7.5,10.4,54.0,1019.9,31.9,32.43,7.21,2.95
4984,2022-07-27 16:00:00,0.0,16.2,11.4,6.4,9.6,52.0,1019.5,47.84,18.66,10.86,3.72
4985,2022-07-27 17:00:00,0.0,15.9,11.7,7.5,10.4,57.0,1019.2,58.92,14.35,10.71,3.75
4986,2022-07-27 18:00:00,0.0,15.4,11.6,7.9,10.6,60.0,1018.9,59.24,11.08,11.12,3.97
4987,2022-07-27 19:00:00,0.0,15.0,11.7,8.5,11.1,65.0,1018.9,52.48,19.73,9.17,3.35
4988,2022-07-27 20:00:00,0.0,14.5,11.3,8.1,10.8,65.0,1018.7,42.53,22.04,8.06,3.28
4989,2022-07-27 21:00:00,0.0,13.7,11.4,9.1,11.6,74.0,1018.7,43.84,18.77,7.45,2.99
4990,2022-07-27 22:00:00,0.0,13.1,11.3,9.5,11.8,78.0,1018.6,43.44,22.7,7.02,3.1
4991,2022-07-27 23:00:00,0.0,12.9,11.3,9.7,12.0,80.0,1018.5,38.58,24.88,6.9,3.52
4992,2022-07-28 00:00:00,0.0,12.1,11.0,10.0,12.2,86.0,1018.1,33.55,27.39,7.59,2.79
4993,2022-07-28 01:00:00,0.0,12.1,11.1,10.2,12.5,88.0,1017.9,30.84,30.67,5.59,2.5
4994,2022-07-28 02:00:00,0.0,11.8,11.0,10.2,12.5,90.0,1017.5,12.65,47.36,3.65,2.19
4995,2022-07-28 03:00:00,0.0,11.5,10.9,10.3,12.5,92.0,1017.0,7.09,52.39,3.24,1.88
4996,2022-07-28 04:00:00,0.0,11.6,11.0,10.4,12.6,92.0,1016.9,6.78,50.56,3.25,1.79
4997,2022-07-28 05:00:00,0.0,11.7,11.1,10.6,12.8,92.0,1016.7,8.32,46.03,3.14,1.83
4998,2022-07-28 06:00:00,0.0,12.4,11.6,10.9,13.1,90.0,1016.7,20.06,29.3,4.77,2.28
4999,2022-07-28 07:00:00,0.0,14.4,12.0,9.8,12.1,73.0,1016.9,38.71,19.77,7.94,3.5
5000,2022-07-28 08:00:00,0.0,15.2,12.4,9.9,12.2,70.0,1016.9,41.65,26.58,10.14,3.04
5001,2022-07-28 09:00:00,0.0,16.1,13.3,10.9,13.0,71.0,1016.8,34.73,33.32,9.37,2.93
5002,2022-07-28 10:00:00,0.0,17.1,14.0,11.4,13.5,69.0,1016.5,30.22,33.7,8.55,2.99
5003,2022-07-28 11:00:00,0.0,17.3,14.0,11.3,13.4,67.0,1016.6,31.1,38.85,9.27,3.41
5004,2022-07-28 12:00:00,0.0,18.0,14.3,11.3,13.4,64.0,1016.3,23.32,47.55,7.71,3.6
5005,2022-07-28 13:00:00,0.0,18.4,14.6,11.6,13.6,64.0,1016.2,19.14,52.02,8.88,3.94
5006,2022-07-28 14:00:00,0.0,18.7,15.0,12.0,14.0,65.0,1016.3,28.7,50.5,8.71,4.2
5007,2022-07-28 15:00:00,0.0,17.6,14.6,12.2,14.2,70.0,1016.5,36.49,44.7,9.51,4.32
5008,2022-07-28 16:00:00,0.0,17.9,14.9,12.4,14.4,70.0,1016.4,49.75,35.06,11.09,5.35
5009,2022-07-28 17:00:00,0.0,17.9,14.6,11.9,14.0,68.0,1016.6,61.15,23.69,17.41,7.2
5010,2022-07-28 18:00:00,0.0,18.0,14.7,12.1,14.1,68.0,1016.6,52.75,31.53,16.1,7.06
5011,2022-07-28 19:00:00,0.0,17.8,14.8,12.5,14.5,71.0,1016.8,60.25,32.03,15.8,6.75
5012,2022-07-28 20:00:00,0.0,16.7,14.7,13.1,15.1,79.0,1017.1,46.45,35.81,15.33,6.7
5013,2022-07-28 21:00:00,0.0,14.7,13.4,12.3,14.3,85.0,1017.8,40.01,40.22,12.22,6.74
5014,2022-07-28 22:00:00,0.0,12.8,12.1,11.5,13.6,91.0,1018.0,45.06,30.61,12.68,7.57
5015,2022-07-28 23:00:00,0.0,11.9,11.5,11.2,13.3,95.0,1017.9,64.32,9.4,19.68,9.89
5016,2022-07-29 00:00:00,0.0,11.3,11.1,10.8,13.0,96.0,1017.9,72.72,-2.76,19.86,10.78
5017,2022-07-29 01:00:00,0.0,12.3,12.1,11.9,13.9,97.0,1017.8,59.42,0.17,20.4,10.36
5018,2022-07-29 02:00:00,0.0,12.9,12.6,12.4,14.4,96.0,1017.8,41.11,10.67,15.02,9.32
5019,2022-07-29 03:00:00,0.0,13.4,13.0,12.8,14.8,96.0,1017.6,34.76,16.23,9.01,5.67
5020,2022-07-29 04:00:00,0.1,13.6,13.3,13.0,14.9,95.0,1017.9,43.38,1.8,10.65,7.11
5021,2022-07-29 05:00:00,0.3,13.7,13.4,13.2,15.2,96.0,1017.9,33.94,13.2,10.89,6.71
5022,2022-07-29 06:00:00,0.0,14.1,13.8,13.6,15.6,97.0,1017.9,30.9,27.29,6.24,3.86
5023,2022-07-29 07:00:00,0.0,14.9,14.4,14.0,16.0,94.0,1018.1,53.37,8.9,7.92,4.24
5024,2022-07-29 08:00:00,0.0,16.5,14.7,13.3,15.3,81.0,1018.3,61.52,4.86,12.46,5.77
5025,2022-07-29 09:00:00,0.0,18.8,15.7,13.4,15.4,70.0,1017.9,72.9,3.75,17.31,6.72
5026,2022-07-29 10:00:00,0.0,18.8,15.7,13.3,15.3,70.0,1017.9,55.36,14.45,12.72,4.78
5027,2022-07-29 11:00:00,0.0,19.2,15.6,13.0,15.0,67.0,1017.8,43.16,25.17,11.36,5.2
5028,2022-07-29 12:00:00,0.0,19.8,16.3,13.8,15.8,68.0,1017.6,50.07,12.37,16.69,6.2
5029,2022-07-29 13:00:00,0.0,21.1,17.0,14.1,16.0,64.0,1017.4,35.05,31.46,14.86,5.95
5030,2022-07-29 14:00:00,0.0,22.1,17.5,14.4,16.4,61.0,1017.2,43.43,29.91,13.78,5.18
5031,2022-07-29 15:00:00,0.0,21.4,17.0,13.8,15.8,61.0,1017.1,39.88,30.55,13.15,4.76
5032,2022-07-29 16:00:00,0.0,21.4,17.0,13.8,15.8,61.0,1016.6,34.58,33.57,9.76,3.26
5033,2022-07-29 17:00:00,0.0,21.2,16.6,13.3,15.3,60.0,1016.4,44.87,28.13,11.46,3.74
5034,2022-07-29 18:00:00,0.0,20.2,16.6,14.0,15.9,67.0,1016.1,36.54,37.07,9.64,3.27
5035,2022-07-29 19:00:00,0.1,19.1,16.5,14.7,16.8,75.0,1016.1,21.05,45.73,8.8,3.55
5036,2022-07-29 20:00:00,0.0,18.9,16.3,14.5,16.5,76.0,1016.2,22.36,46.17,9.03,4.34
5037,2022-07-29 21:00:00,0.0,18.3,16.2,14.6,16.7,79.0,1016.2,17.39,50.38,8.23,4.26
5038,2022-07-29 22:00:00,0.0,18.2,16.2,14.8,16.8,80.0,1015.9,23.6,45.08,6.88,3.14
5039,2022-07-29 23:00:00,0.0,18.1,16.3,15.0,17.0,81.0,1015.6,32.77,28.24,5.86,2.66
5040,2022-07-30 00:00:00,0.0,18.0,16.3,15.0,17.1,82.0,1015.4,18.8,35.71,5.1,2.22
5041,2022-07-30 01:00:00,0.0,18.0,16.4,15.3,17.4,84.0,1015.2,11.66,35.1,4.03,1.9
5042,2022-07-30 02:00:00,0.3,17.3,16.4,15.7,17.9,90.0,1015.0,8.53,30.57,3.84,1.72
5043,2022-07-30 03:00:00,0.3,16.8,16.2,15.9,18.0,94.0,1015.0,7.87,26.4,3.87,1.67
5044,2022-07-30 04:00:00,0.2,16.8,16.2,15.7,17.9,93.0,1014.8,8.61,20.62,3.48,1.88
5045,2022-07-30 05:00:00,0.6,16.7,16.2,15.8,18.0,95.0,1014.8,7.28,21.74,2.85,1.74
5046,2022-07-30 06:00:00,0.0,16.9,16.3,15.9,18.1,94.0,1014.9,7.49,23.86,3.11,2.16
5047,2022-07-30 07:00:00,0.6,16.8,16.3,15.9,18.1,94.0,1014.7,10.45,20.68,3.34,1.98
5048,2022-07-30 08:00:00,0.8,17.1,16.5,16.2,18.4,94.0,1014.9,15.08,18.63,5.1,2.35
5049,2022-07-30 09:00:00,0.6,17.5,17.0,16.6,18.9,94.0,1014.9,16.32,15.32,7.61,2.27
5050,2022-07-30 10:00:00,0.3,18.1,17.5,17.0,19.4,93.0,1015.1,17.94,15.1,11.03,3.13
5051,2022-07-30 11:00:00,0.0,18.7,17.6,16.8,19.2,88.0,1015.2,21.14,13.24,9.21,3.47
5052,2022-07-30 12:00:00,0.0,20.1,18.5,17.4,19.9,84.0,1015.0,19.25,15.86,6.96,3.18
5053,2022-07-30 13:00:00,0.0,20.7,18.6,17.3,19.7,80.0,1015.0,19.81,18.84,7.96,4.47
5054,2022-07-30 14:00:00,0.0,21.5,19.1,17.6,20.1,78.0,1014.9,22.32,17.91,11.9,5.6
5055,2022-07-30 15:00:00,0.0,20.4,18.8,17.8,20.4,84.0,1014.7,22.01,19.56,9.5,4.57
5056,2022-07-30 16:00:00,0.0,20.1,18.7,17.8,20.3,86.0,1014.6,22.6,18.77,8.44,4.39
5057,2022-07-30 17:00:00,1.8,19.0,18.4,18.1,20.8,94.0,1014.3,22.1,15.29,8.25,4.12
5058,2022-07-30 18:00:00,2.8,18.7,18.3,18.0,20.6,95.0,1014.2,31.42,7.24,7.95,4.5
5059,2022-07-30 19:00:00,1.3,18.5,18.2,17.9,20.6,96.0,1014.0,34.45,0.34,9.38,5.71
5060,2022-07-30 20:00:00,1.2,18.2,17.8,17.5,20.1,96.0,1014.0,40.59,-2.53,8.8,6.19
5061,2022-07-30 21:00:00,1.5,18.0,17.7,17.5,20.0,96.0,1014.3,39.79,-2.93,8.54,5.6
5062,2022-07-30 22:00:00,0.2,17.7,17.4,17.2,19.6,96.0,1014.0,35.08,-1.81,6.48,4.56
5063,2022-07-30 23:00:00,0.1,17.5,17.2,17.0,19.3,97.0,1014.0,32.8,-1.86,6.41,4.2
5064,2022-07-31 00:00:00,0.1,17.3,17.1,16.9,19.2,97.0,1014.1,31.92,-1.25,5.33,3.67
5065,2022-07-31 01:00:00,0.3,15.7,15.4,15.2,17.3,97.0,1014.3,25.85,1.35,6.46,3.44
5066,2022-07-31 02:00:00,0.7,15.0,14.8,14.6,16.6,97.0,1014.6,12.76,19.81,3.81,2.14
5067,2022-07-31 03:00:00,0.6,14.6,14.4,14.2,16.2,97.0,1014.8,7.33,24.47,3.78,2.61
5068,2022-07-31 04:00:00,0.6,14.2,14.0,13.8,15.8,97.0,1015.2,5.78,23.61,4.02,2.97
5069,2022-07-31 05:00:00,0.4,13.6,13.3,13.1,15.1,97.0,1015.9,4.79,25.31,4.2,2.59
5070,2022-07-31 06:00:00,1.1,13.5,13.2,13.0,15.0,97.0,1016.5,3.56,28.68,4.32,2.4
5071,2022-07-31 07:00:00,0.2,13.7,13.4,13.2,15.1,96.0,1017.0,4.71,30.24,2.04,1.26
5072,2022-07-31 08:00:00,0.2,14.4,14.1,13.8,15.8,95.0,1017.4,13.12,23.41,2.69,1.59
5073,2022-07-31 09:00:00,0.0,15.2,14.7,14.2,16.2,93.0,1017.9,22.9,17.98,3.33,1.97
5074,2022-07-31 10:00:00,0.0,16.0,14.6,13.6,15.6,85.0,1018.3,30.933675675675673,24.785827725437414,11.927598371777476,4.969010840108401
5075,2022-07-31 11:00:00,0.0,16.8,15.3,14.1,16.1,84.0,1018.6,39.22,4.32,3.62,2.16
5076,2022-07-31 12:00:00,0.0,18.1,15.3,13.1,15.1,72.0,1018.5,30.21,14.94,4.86,2.6
5077,2022-07-31 13:00:00,0.0,18.8,15.9,13.8,15.8,73.0,1018.6,27.34,14.79,6.22,3.42
5078,2022-07-31 14:00:00,0.0,19.9,16.4,13.9,15.9,68.0,1018.7,27.91,18.48,7.08,3.7
5079,2022-07-31 15:00:00,0.0,18.8,15.3,12.6,14.6,67.0,1018.7,34.05,17.08,9.17,3.99
5080,2022-07-31 16:00:00,0.0,19.0,15.4,12.6,14.6,66.0,1018.8,27.88,21.33,7.59,3.72
5081,2022-07-31 17:00:00,0.0,18.6,15.2,12.5,14.5,67.0,1019.0,33.66,18.14,6.74,3.21
5082,2022-07-31 18:00:00,0.0,18.1,14.8,12.1,14.1,67.0,1019.1,25.46,28.36,7.51,3.4
5083,2022-07-31 19:00:00,0.0,17.4,14.3,11.8,13.9,69.0,1019.1,39.05,19.65,8.44,3.48
