,datetime,rain,rhum,msl,temp,wetb,dewpt,vappr,pm10,pm2.5,hour,day,month
235,2021-10-01 19:00:00,0.0,92.0,1022.6,5.4,4.9,4.2,8.3,9.7,4.86,19,1,10
236,2021-10-01 20:00:00,0.0,89.0,1022.3,5.8,5.1,4.1,8.2,6.82,4.23,20,1,10
237,2021-10-01 21:00:00,0.0,87.0,1022.0,5.8,4.9,3.8,8.0,8.66,5.87,21,1,10
238,2021-10-01 22:00:00,0.0,87.0,1021.4,5.5,4.7,3.6,7.9,8.19,5.09,22,1,10
239,2021-10-01 23:00:00,0.0,87.0,1021.0,5.7,4.9,3.7,8.0,7.61,4.74,23,1,10
240,2021-11-01 00:00:00,0.0,87.0,1020.6,5.6,4.8,3.7,8.0,6.32,4.23,0,1,11
241,2021-11-01 01:00:00,0.0,91.0,1020.0,5.4,4.8,4.0,8.2,5.26,3.34,1,1,11
242,2021-11-01 02:00:00,0.0,93.0,1019.3,5.2,4.8,4.2,8.2,6.13,2.97,2,1,11
243,2021-11-01 03:00:00,0.0,90.0,1018.6,5.5,4.9,4.0,8.1,6.57,3.16,3,1,11
244,2021-11-01 04:00:00,0.0,90.0,1018.1,5.7,5.1,4.2,8.3,5.87,3.29,4,1,11
245,2021-11-01 05:00:00,0.0,89.0,1017.4,5.9,5.2,4.3,8.3,6.23,3.1,5,1,11
246,2021-11-01 06:00:00,0.0,86.0,1016.9,6.4,5.6,4.4,8.4,5.1,2.6,6,1,11
247,2021-11-01 07:00:00,0.0,87.0,1016.6,6.3,5.5,4.5,8.4,4.95,2.19,7,1,11
248,2021-11-01 08:00:00,0.0,88.0,1015.9,6.6,5.8,4.9,8.6,6.29,2.39,8,1,11
249,2021-11-01 09:00:00,0.0,87.0,1015.5,6.8,5.9,4.8,8.6,6.0,2.3,9,1,11
250,2021-11-01 10:00:00,0.0,87.0,1015.0,7.3,6.4,5.3,8.9,5.2,2.52,10,1,11
251,2021-11-01 11:00:00,0.0,87.0,1014.9,7.8,6.9,5.8,9.2,5.43,2.64,11,1,11
252,2021-11-01 12:00:00,0.0,86.0,1014.1,8.6,7.6,6.5,9.7,11.12,3.69,12,1,11
253,2021-11-01 13:00:00,0.0,91.0,1013.2,8.6,8.0,7.2,10.2,17.4,4.94,13,1,11
254,2021-11-01 14:00:00,0.0,89.0,1012.2,9.2,8.4,7.5,10.3,13.21,4.14,14,1,11
255,2021-11-01 15:00:00,0.0,92.0,1011.5,9.1,8.5,8.0,10.7,10.68,3.83,15,1,11
256,2021-11-01 16:00:00,0.1,95.0,1011.2,9.0,8.6,8.2,10.9,12.31,3.93,16,1,11
257,2021-11-01 17:00:00,0.2,96.0,1010.7,8.9,8.7,8.4,11.0,7.26,3.18,17,1,11
258,2021-11-01 18:00:00,0.2,96.0,1010.2,9.2,8.9,8.7,11.2,8.94,7.43,18,1,11
259,2021-11-01 19:00:00,0.1,96.0,1009.7,9.4,9.1,8.7,11.3,10.56,7.8,19,1,11
260,2021-11-01 20:00:00,0.1,95.0,1009.4,9.5,9.1,8.7,11.3,9.9,7.51,20,1,11
261,2021-11-01 21:00:00,0.3,95.0,1008.8,9.5,9.1,8.7,11.3,9.91,6.73,21,1,11
262,2021-11-01 22:00:00,0.8,95.0,1008.6,9.4,9.0,8.7,11.2,9.78,6.84,22,1,11
263,2021-11-01 23:00:00,1.1,96.0,1008.8,9.3,9.1,8.8,11.3,7.06,5.03,23,1,11
264,2021-12-01 00:00:00,1.7,96.0,1009.2,9.4,9.1,8.9,11.4,2.37,1.43,0,1,12
265,2021-12-01 01:00:00,1.1,96.0,1009.3,9.5,9.2,8.9,11.4,2.73,1.35,1,1,12
266,2021-12-01 02:00:00,0.5,96.0,1009.8,9.4,9.2,8.9,11.4,3.18,1.74,2,1,12
267,2021-12-01 03:00:00,1.8,97.0,1010.4,9.3,9.1,8.9,11.4,4.3,2.31,3,1,12
268,2021-12-01 04:00:00,0.3,96.0,1010.9,9.1,8.8,8.6,11.1,8.3,4.45,4,1,12
269,2021-12-01 05:00:00,1.0,95.0,1011.5,7.5,7.2,6.8,9.9,8.77,5.16,5,1,12
270,2021-12-01 06:00:00,0.8,96.0,1012.1,7.1,6.9,6.6,9.8,6.65,3.93,6,1,12
271,2021-12-01 07:00:00,0.8,96.0,1012.8,7.0,6.7,6.4,9.6,7.26,4.03,7,1,12
272,2021-12-01 08:00:00,0.3,95.0,1014.0,5.8,5.5,5.1,8.8,8.87,4.79,8,1,12
273,2021-12-01 09:00:00,0.3,95.0,1015.0,5.4,5.1,4.7,8.5,9.45,4.67,9,1,12
274,2021-12-01 10:00:00,0.1,94.0,1016.1,5.4,5.1,4.6,8.5,15.55,7.04,10,1,12
275,2021-12-01 11:00:00,0.0,90.0,1016.9,6.0,5.3,4.5,8.4,19.37,9.65,11,1,12
276,2021-12-01 12:00:00,0.0,80.0,1017.3,6.0,4.7,2.8,7.5,17.75,8.65,12,1,12
277,2021-12-01 13:00:00,0.0,74.0,1017.2,6.5,4.8,2.3,7.2,13.19,6.65,13,1,12
278,2021-12-01 14:00:00,0.0,71.0,1017.5,6.7,4.7,1.8,7.0,7.78,3.33,14,1,12
279,2021-12-01 15:00:00,0.0,79.0,1017.7,6.3,4.9,3.0,7.6,7.57,2.8,15,1,12
280,2021-12-01 16:00:00,0.0,78.0,1018.4,6.2,4.7,2.7,7.4,7.54,2.88,16,1,12
281,2021-12-01 17:00:00,0.0,79.0,1018.4,5.9,4.6,2.6,7.4,9.28,5.53,17,1,12
282,2021-12-01 18:00:00,0.1,83.0,1018.5,5.7,4.6,3.1,7.6,11.05,6.44,18,1,12
283,2021-12-01 19:00:00,0.2,85.0,1018.4,5.6,4.7,3.3,7.8,13.69,9.82,19,1,12
284,2021-12-01 20:00:00,0.1,89.0,1018.5,5.6,4.9,4.0,8.1,13.84,10.05,20,1,12
285,2021-12-01 21:00:00,0.3,94.0,1018.5,5.5,5.1,4.6,8.5,13.82,10.21,21,1,12
286,2021-12-01 22:00:00,1.7,96.0,1018.7,5.5,5.3,5.0,8.7,15.35,11.63,22,1,12
287,2021-12-01 23:00:00,1.1,96.0,1018.5,5.6,5.4,5.1,8.8,17.3,11.75,23,1,12
288,2021-01-13 00:00:00,0.7,96.0,1018.5,5.8,5.6,5.3,8.9,27.84,26.61,0,13,1
289,2021-01-13 01:00:00,0.4,97.0,1017.8,6.1,5.9,5.7,9.1,26.3,24.96,1,13,1
290,2021-01-13 02:00:00,0.4,98.0,1017.1,6.6,6.5,6.3,9.5,29.5,28.36,2,13,1
291,2021-01-13 03:00:00,0.6,97.0,1016.6,9.2,9.0,8.9,11.4,13.96,13.35,3,13,1
292,2021-01-13 04:00:00,1.4,96.0,1016.2,9.6,9.3,9.1,11.6,1.0,0.68,4,13,1
293,2021-01-13 05:00:00,3.2,96.0,1015.9,9.8,9.6,9.3,11.7,1.47,0.7,5,13,1
294,2021-01-13 06:00:00,1.3,97.0,1015.9,9.8,9.6,9.4,11.8,1.02,0.53,6,13,1
295,2021-01-13 07:00:00,0.3,97.0,1016.1,9.8,9.7,9.5,11.9,1.51,0.78,7,13,1
296,2021-01-13 08:00:00,0.1,98.0,1016.4,9.9,9.7,9.6,11.9,1.99,1.03,8,13,1
297,2021-01-13 09:00:00,0.1,96.0,1016.7,9.9,9.6,9.4,11.8,2.37,1.34,9,13,1
298,2021-01-13 10:00:00,0.0,97.0,1016.6,9.9,9.6,9.4,11.8,3.67,1.75,10,13,1
299,2021-01-13 11:00:00,0.0,94.0,1016.9,10.4,10.0,9.5,11.9,2.94,1.55,11,13,1
300,2021-01-13 12:00:00,0.0,91.0,1016.8,11.0,10.4,9.7,12.0,5.2,3.62,12,13,1
301,2021-01-13 13:00:00,0.0,90.0,1016.5,11.1,10.3,9.6,11.9,4.23,2.17,13,13,1
302,2021-01-13 14:00:00,0.0,90.0,1015.9,11.2,10.4,9.6,12.0,5.26,2.39,14,13,1
303,2021-01-13 15:00:00,0.0,88.0,1015.3,11.5,10.6,9.7,12.0,4.37,2.24,15,13,1
304,2021-01-13 16:00:00,0.5,93.0,1015.0,10.9,10.3,9.8,12.1,4.78,2.9,16,13,1
305,2021-01-13 17:00:00,0.1,91.0,1014.6,10.8,10.2,9.5,11.9,5.82,4.97,17,13,1
306,2021-01-13 18:00:00,0.0,91.0,1014.4,11.1,10.4,9.7,12.0,7.59,7.0,18,13,1
307,2021-01-13 19:00:00,0.0,89.0,1014.3,11.4,10.5,9.7,12.1,7.9,7.22,19,13,1
308,2021-01-13 20:00:00,0.1,90.0,1014.0,11.2,10.5,9.7,12.0,6.9,6.36,20,13,1
309,2021-01-13 21:00:00,0.0,90.0,1013.7,11.1,10.4,9.6,12.0,5.97,5.38,21,13,1
310,2021-01-13 22:00:00,0.0,92.0,1013.6,10.9,10.3,9.7,12.0,5.9,5.37,22,13,1
311,2021-01-13 23:00:00,0.0,94.0,1013.5,10.5,10.1,9.7,12.1,3.62,3.23,23,13,1
312,2021-01-14 00:00:00,0.0,96.0,1013.5,10.3,10.1,9.8,12.1,3.65,3.29,0,14,1
313,2021-01-14 01:00:00,0.0,95.0,1013.5,10.2,9.9,9.5,11.9,4.7,4.41,1,14,1
314,2021-01-14 02:00:00,0.0,94.0,1013.8,10.0,9.5,9.1,11.5,2.66,2.29,2,14,1
315,2021-01-14 03:00:00,0.1,95.0,1014.4,9.6,9.3,8.9,11.4,1.81,1.52,3,14,1
316,2021-01-14 04:00:00,0.0,92.0,1015.2,8.9,8.3,7.6,10.5,1.33,0.84,4,14,1
317,2021-01-14 05:00:00,0.0,91.0,1015.7,8.4,7.8,7.1,10.1,1.1,0.69,5,14,1
318,2021-01-14 06:00:00,0.0,92.0,1016.7,8.1,7.6,7.0,10.0,1.37,0.63,6,14,1
319,2021-01-14 07:00:00,0.1,94.0,1017.4,7.7,7.3,6.8,9.9,1.72,0.91,7,14,1
320,2021-01-14 08:00:00,0.0,93.0,1018.5,7.6,7.2,6.6,9.8,2.49,1.25,8,14,1
321,2021-01-14 09:00:00,0.0,88.0,1019.6,7.6,6.8,5.8,9.2,2.54,1.44,9,14,1
322,2021-01-14 10:00:00,0.0,87.0,1020.6,7.6,6.7,5.6,9.1,2.4,1.23,10,14,1
323,2021-01-14 11:00:00,0.0,84.0,1021.1,7.3,6.2,4.8,8.6,6.18,3.0,11,14,1
324,2021-01-14 12:00:00,0.0,77.0,1021.6,7.9,6.3,4.3,8.3,10.18,4.5,12,14,1
325,2021-01-14 13:00:00,0.0,76.0,1022.0,8.4,6.7,4.5,8.4,16.53,5.98,13,14,1
326,2021-01-14 14:00:00,0.0,75.0,1022.3,8.3,6.5,4.3,8.3,17.4,6.22,14,14,1
327,2021-01-14 15:00:00,0.0,76.0,1023.0,8.6,6.9,4.8,8.6,16.98,6.02,15,14,1
328,2021-01-14 16:00:00,0.0,80.0,1024.0,8.2,6.8,5.0,8.7,17.88,6.36,16,14,1
329,2021-01-14 17:00:00,0.0,87.0,1024.8,6.1,5.3,4.1,8.2,18.01,7.6,17,14,1
330,2021-01-14 18:00:00,0.0,89.0,1025.3,5.8,5.1,4.1,8.2,19.66,11.82,18,14,1
331,2021-01-14 19:00:00,0.0,92.0,1025.6,4.7,4.2,3.6,7.9,21.49,16.45,19,14,1
332,2021-01-14 20:00:00,0.0,93.0,1026.1,3.9,3.5,2.9,7.5,25.42,20.18,20,14,1
333,2021-01-14 21:00:00,0.0,95.0,1026.8,3.8,3.5,3.1,7.6,19.33,15.65,21,14,1
334,2021-01-14 22:00:00,0.0,96.0,1027.1,3.0,2.8,2.4,7.3,17.9,13.74,22,14,1
335,2021-01-14 23:00:00,0.0,96.0,1027.3,2.7,2.5,2.2,7.1,21.92,17.36,23,14,1
336,2021-01-15 00:00:00,0.0,96.0,1027.8,1.4,1.2,0.9,6.5,19.19,15.17,0,15,1
337,2021-01-15 01:00:00,0.0,97.0,1028.2,0.7,0.6,0.4,6.3,55.64,49.53,1,15,1
338,2021-01-15 02:00:00,0.0,97.0,1028.4,1.4,1.2,0.9,6.5,18.34,14.42,2,15,1
339,2021-01-15 03:00:00,0.0,97.0,1028.5,0.7,0.6,0.4,6.3,18.89,15.93,3,15,1
340,2021-01-15 04:00:00,0.0,97.0,1028.2,0.0,-0.1,-0.3,6.0,18.93,17.15,4,15,1
341,2021-01-15 05:00:00,0.0,98.0,1028.2,0.1,0.0,-0.2,6.0,18.55,18.07,5,15,1
342,2021-01-15 06:00:00,0.0,98.0,1028.4,-0.4,-0.5,-0.6,5.9,18.07,17.57,6,15,1
343,2021-01-15 07:00:00,0.0,98.0,1028.2,-0.6,-0.7,-0.8,5.8,16.77,15.44,7,15,1
344,2021-01-15 08:00:00,0.0,98.0,1028.4,-0.9,-0.9,-1.1,5.6,20.87,17.99,8,15,1
345,2021-01-15 09:00:00,0.0,97.0,1027.8,-0.4,-0.5,-0.7,5.8,23.2,19.1,9,15,1
346,2021-01-15 10:00:00,0.0,99.0,1027.9,0.5,0.5,0.4,6.3,26.01,18.15,10,15,1
347,2021-01-15 11:00:00,0.0,100.0,1027.8,2.9,2.8,2.9,7.5,34.63,21.87,11,15,1
348,2021-01-15 12:00:00,0.0,99.0,1027.3,4.8,4.7,4.6,8.5,45.31,26.78,12,15,1
349,2021-01-15 13:00:00,0.0,94.0,1026.0,6.1,5.7,5.2,8.9,28.96,17.18,13,15,1
350,2021-01-15 14:00:00,0.0,79.0,1024.9,7.3,5.9,4.0,8.1,12.22,7.47,14,15,1
351,2021-01-15 15:00:00,0.0,73.0,1023.6,7.8,5.9,3.3,7.7,15.82,8.48,15,15,1
352,2021-01-15 16:00:00,0.0,72.0,1022.9,7.5,5.6,2.9,7.5,10.12,6.23,16,15,1
353,2021-01-15 17:00:00,0.0,78.0,1022.1,7.6,6.1,4.1,8.2,10.37,7.02,17,15,1
354,2021-01-15 18:00:00,0.0,77.0,1021.0,8.1,6.5,4.4,8.4,11.76,9.01,18,15,1
355,2021-01-15 19:00:00,0.0,77.0,1019.8,8.6,7.0,4.9,8.7,14.76,12.32,19,15,1
356,2021-01-15 20:00:00,0.0,77.0,1018.2,8.9,7.3,5.2,8.9,7.2,6.24,20,15,1
357,2021-01-15 21:00:00,0.8,85.0,1017.2,8.6,7.6,6.3,9.6,6.94,5.22,21,15,1
358,2021-01-15 22:00:00,0.5,83.0,1015.3,9.0,7.8,6.3,9.5,3.99,3.23,22,15,1
359,2021-01-15 23:00:00,0.3,83.0,1013.8,9.5,8.2,6.7,9.8,3.44,2.61,23,15,1
360,2021-01-16 00:00:00,0.8,87.0,1011.9,9.5,8.6,7.5,10.4,1.48,0.92,0,16,1
361,2021-01-16 01:00:00,0.4,83.0,1010.6,10.6,9.4,8.0,10.7,0.74,0.55,1,16,1
362,2021-01-16 02:00:00,0.0,86.0,1010.0,10.5,9.4,8.3,11.0,0.52,0.34,2,16,1
363,2021-01-16 03:00:00,0.1,93.0,1010.5,10.4,9.9,9.3,11.7,0.72,0.54,3,16,1
364,2021-01-16 04:00:00,0.3,90.0,1011.4,8.7,8.0,7.2,10.1,1.76,0.97,4,16,1
365,2021-01-16 05:00:00,0.0,86.0,1011.8,8.0,7.0,5.8,9.2,3.99,2.44,5,16,1
366,2021-01-16 06:00:00,0.0,87.0,1012.0,7.1,6.3,5.2,8.8,8.21,4.25,6,16,1
367,2021-01-16 07:00:00,0.0,87.0,1013.0,6.9,6.0,5.0,8.7,10.36,5.46,7,16,1
368,2021-01-16 08:00:00,0.0,87.0,1013.7,6.6,5.8,4.8,8.6,9.93,5.45,8,16,1
369,2021-01-16 09:00:00,0.0,87.0,1014.8,6.5,5.7,4.6,8.5,11.26,6.47,9,16,1
370,2021-01-16 10:00:00,0.0,84.0,1015.7,7.0,5.9,4.5,8.4,12.36,7.04,10,16,1
371,2021-01-16 11:00:00,0.0,84.0,1016.3,7.1,5.9,4.5,8.4,12.79,7.68,11,16,1
372,2021-01-16 12:00:00,0.0,80.0,1016.7,8.0,6.6,4.8,8.6,12.15,7.61,12,16,1
373,2021-01-16 13:00:00,0.0,74.0,1016.7,8.6,6.7,4.3,8.3,15.06,8.51,13,16,1
374,2021-01-16 14:00:00,0.0,72.0,1017.0,7.9,5.9,3.3,7.7,19.8,10.08,14,16,1
375,2021-01-16 15:00:00,0.0,73.0,1017.4,8.0,6.0,3.5,7.8,26.29,13.51,15,16,1
376,2021-01-16 16:00:00,0.0,73.0,1018.2,7.3,5.5,2.9,7.5,27.46,15.25,16,16,1
377,2021-01-16 17:00:00,0.0,73.0,1018.6,6.5,4.7,2.1,7.1,27.07,14.56,17,16,1
378,2021-01-16 18:00:00,0.0,72.0,1019.2,6.3,4.5,1.8,7.0,26.02,14.98,18,16,1
379,2021-01-16 19:00:00,0.0,76.0,1019.4,6.1,4.5,2.3,7.2,28.37,17.2,19,16,1
380,2021-01-16 20:00:00,0.0,79.0,1019.9,5.5,4.2,2.2,7.1,29.54,17.89,20,16,1
381,2021-01-16 21:00:00,0.0,80.0,1019.9,5.1,3.8,2.0,7.1,25.82,16.74,21,16,1
382,2021-01-16 22:00:00,0.0,83.0,1020.5,5.1,4.0,2.5,7.3,21.03,13.71,22,16,1
383,2021-01-16 23:00:00,0.0,84.0,1021.1,5.3,4.3,2.9,7.5,15.72,10.86,23,16,1
384,2021-01-17 00:00:00,0.0,86.0,1021.4,4.5,3.7,2.5,7.3,14.39,9.04,0,17,1
385,2021-01-17 01:00:00,0.0,84.0,1021.8,4.0,3.1,1.7,6.9,9.96,7.09,1,17,1
386,2021-01-17 02:00:00,0.0,88.0,1022.1,3.1,2.5,1.4,6.8,7.85,5.45,2,17,1
387,2021-01-17 03:00:00,0.0,89.0,1022.8,3.1,2.4,1.5,6.8,8.47,5.38,3,17,1
388,2021-01-17 04:00:00,0.0,88.0,1023.6,3.1,2.4,1.4,6.7,9.69,5.37,4,17,1
389,2021-01-17 05:00:00,0.0,88.0,1023.7,3.0,2.3,1.3,6.7,10.09,5.45,5,17,1
390,2021-01-17 06:00:00,0.0,89.0,1024.3,2.7,2.1,1.1,6.6,10.79,5.6,6,17,1
391,2021-01-17 07:00:00,0.0,89.0,1024.8,2.5,2.0,1.0,6.6,11.68,5.92,7,17,1
392,2021-01-17 08:00:00,0.0,89.0,1025.7,2.6,2.0,1.0,6.6,11.05,5.78,8,17,1
393,2021-01-17 09:00:00,0.0,87.0,1026.4,3.3,2.5,1.4,6.7,13.15,6.28,9,17,1
394,2021-01-17 10:00:00,0.0,85.0,1026.4,4.0,3.1,1.8,6.9,17.04,7.13,10,17,1
395,2021-01-17 11:00:00,0.0,84.0,1026.8,4.4,3.4,2.0,7.0,15.92,6.88,11,17,1
396,2021-01-17 12:00:00,0.0,82.0,1026.6,5.1,4.0,2.4,7.2,17.72,7.89,12,17,1
397,2021-01-17 13:00:00,0.0,82.0,1026.2,5.8,4.6,2.9,7.5,20.1,8.53,13,17,1
398,2021-01-17 14:00:00,0.0,82.0,1025.8,6.0,4.9,3.3,7.7,17.93,8.75,14,17,1
399,2021-01-17 15:00:00,0.0,82.0,1025.9,6.3,5.1,3.5,7.9,16.51,8.46,15,17,1
400,2021-01-17 16:00:00,0.0,83.0,1025.8,6.2,5.1,3.7,7.9,15.93,9.11,16,17,1
401,2021-01-17 17:00:00,0.0,84.0,1025.6,6.0,5.0,3.6,7.9,14.98,9.69,17,17,1
402,2021-01-17 18:00:00,0.0,84.0,1025.6,6.0,5.0,3.6,7.9,14.04,10.16,18,17,1
403,2021-01-17 19:00:00,0.0,85.0,1025.4,5.4,4.5,3.3,7.7,13.76,10.16,19,17,1
404,2021-01-17 20:00:00,0.0,85.0,1025.1,5.7,4.8,3.5,7.9,13.71,9.83,20,17,1
405,2021-01-17 21:00:00,0.0,86.0,1025.0,5.4,4.5,3.3,7.7,12.46,8.66,21,17,1
406,2021-01-17 22:00:00,0.0,85.0,1024.5,5.0,4.1,2.8,7.5,11.08,7.3,22,17,1
407,2021-01-17 23:00:00,0.0,86.0,1024.2,4.9,4.1,2.9,7.5,8.27,5.52,23,17,1
408,2021-01-18 00:00:00,0.0,86.0,1023.5,5.1,4.3,3.0,7.6,6.85,4.89,0,18,1
409,2021-01-18 01:00:00,0.0,86.0,1022.7,5.1,4.2,3.0,7.6,5.65,4.1,1,18,1
410,2021-01-18 02:00:00,0.0,85.0,1022.2,5.2,4.2,2.9,7.5,6.17,3.9,2,18,1
411,2021-01-18 03:00:00,0.0,86.0,1021.9,4.7,3.9,2.6,7.4,6.51,4.31,3,18,1
412,2021-01-18 04:00:00,0.0,85.0,1021.9,4.8,3.9,2.5,7.3,6.32,3.64,4,18,1
413,2021-01-18 05:00:00,0.0,83.0,1021.4,5.0,4.0,2.5,7.3,5.45,2.94,5,18,1
414,2021-01-18 06:00:00,0.0,81.0,1020.8,5.1,3.9,2.1,7.1,6.14,2.82,6,18,1
415,2021-01-18 07:00:00,0.1,83.0,1020.6,5.1,4.1,2.6,7.4,9.4,3.45,7,18,1
416,2021-01-18 08:00:00,0.1,85.0,1020.0,4.8,3.9,2.5,7.3,17.89,5.08,8,18,1
417,2021-01-18 09:00:00,0.0,83.0,1019.4,4.9,3.9,2.4,7.3,24.59,6.57,9,18,1
418,2021-01-18 10:00:00,0.0,78.0,1018.8,6.0,4.6,2.6,7.3,13.23,6.32,10,18,1
419,2021-01-18 11:00:00,0.0,78.0,1018.3,6.7,5.3,3.3,7.7,14.84,6.11,11,18,1
420,2021-01-18 12:00:00,0.0,80.0,1017.3,7.3,5.9,4.1,8.2,16.93,7.05,12,18,1
421,2021-01-18 13:00:00,0.0,83.0,1015.9,8.1,6.9,5.5,9.0,24.27,8.81,13,18,1
422,2021-01-18 14:00:00,0.3,93.0,1014.4,7.7,7.3,6.7,9.8,8.91,5.11,14,18,1
423,2021-01-18 15:00:00,0.5,93.0,1013.1,7.2,6.7,6.2,9.5,7.3,5.18,15,18,1
424,2021-01-18 16:00:00,0.2,95.0,1011.8,6.7,6.4,6.0,9.3,18.02,12.32,16,18,1
425,2021-01-18 17:00:00,0.0,96.0,1010.6,6.7,6.4,6.1,9.4,28.87,22.83,17,18,1
426,2021-01-18 18:00:00,0.0,96.0,1009.7,6.9,6.7,6.4,9.6,32.51,27.87,18,18,1
427,2021-01-18 19:00:00,0.0,94.0,1008.4,9.0,8.6,8.1,10.8,10.41,10.01,19,18,1
428,2021-01-18 20:00:00,1.2,94.0,1007.5,9.2,8.8,8.4,11.0,11.65,10.61,20,18,1
429,2021-01-18 21:00:00,1.0,95.0,1006.6,9.1,8.8,8.4,11.0,8.77,8.02,21,18,1
430,2021-01-18 22:00:00,1.1,95.0,1005.6,9.0,8.6,8.2,10.9,7.0,6.33,22,18,1
431,2021-01-18 23:00:00,0.9,95.0,1004.6,8.8,8.5,8.2,10.9,6.21,5.87,23,18,1
432,2021-01-19 00:00:00,0.8,96.0,1003.7,8.4,8.2,7.9,10.6,11.6,10.89,0,19,1
433,2021-01-19 01:00:00,0.7,96.0,1002.9,8.5,8.3,8.1,10.8,15.49,14.82,1,19,1
434,2021-01-19 02:00:00,1.1,97.0,1002.2,8.7,8.5,8.3,10.9,5.83,5.15,2,19,1
435,2021-01-19 03:00:00,1.0,97.0,1002.0,8.7,8.4,8.2,10.9,1.78,1.43,3,19,1
436,2021-01-19 04:00:00,0.7,97.0,1001.5,8.6,8.4,8.2,10.9,2.44,2.16,4,19,1
437,2021-01-19 05:00:00,1.5,97.0,1001.2,8.6,8.4,8.3,10.9,2.77,2.48,5,19,1
438,2021-01-19 06:00:00,2.7,97.0,1000.4,8.6,8.4,8.2,10.9,2.27,1.5,6,19,1
439,2021-01-19 07:00:00,3.2,97.0,999.7,9.0,8.9,8.6,11.2,3.35,2.46,7,19,1
440,2021-01-19 08:00:00,0.8,96.0,998.7,9.9,9.6,9.2,11.7,3.7,2.2,8,19,1
441,2021-01-19 09:00:00,0.1,90.0,997.9,10.1,9.3,8.6,11.2,2.72,1.47,9,19,1
442,2021-01-19 10:00:00,0.0,88.0,997.2,10.1,9.3,8.3,11.0,2.6,1.5,10,19,1
443,2021-01-19 11:00:00,0.3,90.0,996.3,10.0,9.3,8.6,11.2,2.93,2.11,11,19,1
444,2021-01-19 12:00:00,0.5,92.0,994.8,10.2,9.6,9.0,11.5,5.4,2.67,12,19,1
445,2021-01-19 13:00:00,0.3,89.0,993.1,10.8,10.0,9.1,11.6,3.14,2.21,13,19,1
446,2021-01-19 14:00:00,0.1,88.0,991.5,11.2,10.3,9.4,11.8,2.0,1.45,14,19,1
447,2021-01-19 15:00:00,0.3,88.0,990.2,11.4,10.4,9.6,11.9,2.64,1.7,15,19,1
448,2021-01-19 16:00:00,0.0,88.0,989.6,11.3,10.4,9.5,11.9,4.13,3.21,16,19,1
449,2021-01-19 17:00:00,0.1,90.0,988.5,11.2,10.4,9.6,12.0,4.99,4.54,17,19,1
450,2021-01-19 18:00:00,2.4,92.0,987.4,10.8,10.2,9.6,12.0,5.89,5.06,18,19,1
451,2021-01-19 19:00:00,0.0,92.0,986.6,10.8,10.2,9.6,11.9,6.99,6.59,19,19,1
452,2021-01-19 20:00:00,0.0,90.0,986.1,11.0,10.3,9.6,11.9,5.75,4.68,20,19,1
453,2021-01-19 21:00:00,0.1,88.0,985.4,11.0,10.1,9.2,11.7,7.18,3.95,21,19,1
454,2021-01-19 22:00:00,0.0,91.0,984.9,10.7,10.0,9.3,11.8,7.45,3.86,22,19,1
455,2021-01-19 23:00:00,0.0,90.0,984.5,10.7,10.0,9.2,11.6,3.99,2.6,23,19,1
456,2021-01-20 00:00:00,0.0,92.0,984.0,10.6,10.0,9.4,11.8,2.2,1.83,0,20,1
457,2021-01-20 01:00:00,0.0,90.0,983.4,10.6,9.9,9.2,11.6,2.54,1.98,1,20,1
458,2021-01-20 02:00:00,1.4,93.0,983.3,8.1,7.6,7.1,10.1,1.91,1.5,2,20,1
459,2021-01-20 03:00:00,0.3,94.0,983.4,6.3,5.9,5.5,9.0,1.5,1.37,3,20,1
460,2021-01-20 04:00:00,0.7,95.0,983.8,5.6,5.3,5.0,8.7,2.06,1.62,4,20,1
461,2021-01-20 05:00:00,0.6,95.0,983.9,5.2,4.9,4.5,8.4,1.17,0.94,5,20,1
462,2021-01-20 06:00:00,0.6,96.0,983.6,4.9,4.6,4.3,8.3,1.66,1.19,6,20,1
463,2021-01-20 07:00:00,0.2,96.0,983.1,4.6,4.4,4.1,8.2,2.72,1.99,7,20,1
464,2021-01-20 08:00:00,0.0,95.0,982.7,4.4,4.1,3.8,8.0,3.79,2.96,8,20,1
465,2021-01-20 09:00:00,0.0,96.0,982.3,4.4,4.2,3.9,8.1,3.6,2.85,9,20,1
466,2021-01-20 10:00:00,0.0,95.0,981.5,4.3,4.0,3.7,7.9,4.79,3.74,10,20,1
467,2021-01-20 11:00:00,0.0,94.0,981.6,4.3,4.0,3.5,7.9,5.94,4.03,11,20,1
468,2021-01-20 12:00:00,1.0,93.0,981.1,4.0,3.6,3.1,7.6,7.19,5.47,12,20,1
469,2021-01-20 13:00:00,1.1,93.0,980.4,3.3,3.0,2.4,7.2,6.3,5.43,13,20,1
470,2021-01-20 14:00:00,1.5,94.0,979.4,2.9,2.6,2.1,7.1,7.16,6.28,14,20,1
471,2021-01-20 15:00:00,0.4,93.0,979.2,2.8,2.4,1.8,7.0,9.28,8.2,15,20,1
472,2021-01-20 16:00:00,0.0,95.0,979.1,2.9,2.7,2.2,7.2,8.87,7.16,16,20,1
473,2021-01-20 17:00:00,0.0,93.0,979.2,3.0,2.7,2.1,7.1,19.54,17.34,17,20,1
474,2021-01-20 18:00:00,0.0,93.0,979.3,2.6,2.2,1.7,6.9,16.51,15.1,18,20,1
