,datetime,temp,wetb,dewpt,vappr,pm2.5,pm10
6062,2022-03-08 14:00:00,20.8,16.7,13.7,15.7,6.867285,7.142989332096475
6063,2022-03-08 15:00:00,20.0,15.7,12.4,14.4,6.976991,7.142989332096475
6064,2022-03-08 16:00:00,19.6,15.5,12.3,14.3,7.6179338,7.142989332096475
6065,2022-03-08 17:00:00,19.8,15.7,12.5,14.5,7.970412,7.142989332096475
6066,2022-03-08 18:00:00,18.1,15.0,12.6,14.6,8.478516,7.142989332096475
6067,2022-03-08 19:00:00,17.3,14.7,12.7,14.7,6.7769966,7.142989332096475
6068,2022-03-08 20:00:00,15.7,13.6,11.9,13.9,5.170367,7.142989332096475
6069,2022-03-08 21:00:00,14.6,13.2,12.0,14.1,6.006575,7.142989332096475
6070,2022-03-08 22:00:00,13.6,12.5,11.6,13.7,4.604457,7.142989332096475
6071,2022-03-08 23:00:00,11.9,10.7,9.5,11.9,4.2842813,7.142989332096475
6072,2022-04-08 00:00:00,11.2,10.3,9.4,11.8,4.23,5.54
6073,2022-04-08 01:00:00,10.6,9.9,9.1,11.6,2.91,3.69
6074,2022-04-08 02:00:00,9.9,9.2,8.4,11.0,3.7,4.59
6075,2022-04-08 03:00:00,9.5,8.8,8.1,10.8,2.52,3.18
6076,2022-04-08 04:00:00,9.4,8.7,7.9,10.7,2.4,3.08
6077,2022-04-08 05:00:00,8.9,8.3,7.7,10.5,2.77,3.64
6078,2022-04-08 06:00:00,9.7,9.2,8.6,11.2,5.34,6.64
6079,2022-04-08 07:00:00,11.8,10.6,9.4,11.8,2.62,3.63
6080,2022-04-08 08:00:00,14.0,11.9,10.1,12.3,1.8,2.6
6081,2022-04-08 09:00:00,15.7,12.5,9.5,11.9,1.26,1.99
6082,2022-04-08 10:00:00,16.7,12.6,8.6,11.2,0.77,1.29
6083,2022-04-08 11:00:00,17.7,13.2,9.2,11.6,1.06,1.65
6084,2022-04-08 12:00:00,19.1,13.4,8.1,10.8,1.01,1.56
6085,2022-04-08 13:00:00,18.1,13.3,9.0,11.5,0.93,1.42
6086,2022-04-08 14:00:00,19.0,13.5,8.4,11.1,1.04,1.51
6087,2022-04-08 15:00:00,17.5,12.2,6.8,9.9,1.24,1.69
6088,2022-04-08 16:00:00,19.4,12.5,5.4,9.0,1.2,1.58
6089,2022-04-08 17:00:00,17.3,12.0,6.5,9.7,3.21,3.91
6090,2022-04-08 18:00:00,17.0,12.1,7.4,10.3,2.31,2.8
6091,2022-04-08 19:00:00,15.9,11.2,6.4,9.6,5.32,6.45
6092,2022-04-08 20:00:00,15.2,11.1,6.7,9.8,12.05,13.61
6093,2022-04-08 21:00:00,13.6,10.4,7.1,10.1,11.02,12.71
6094,2022-04-08 22:00:00,12.3,10.0,7.5,10.4,9.08,10.54
6095,2022-04-08 23:00:00,11.0,9.3,7.6,10.4,7.46,8.69
6096,2022-05-08 00:00:00,9.7,8.7,7.6,10.4,4.45,5.17
6097,2022-05-08 01:00:00,9.5,8.6,7.6,10.4,10.82,12.03
6098,2022-05-08 02:00:00,9.1,8.3,7.4,10.3,11.82,13.25
6099,2022-05-08 03:00:00,9.0,8.1,7.2,10.2,13.65,15.14
6100,2022-05-08 04:00:00,8.9,8.1,7.3,10.2,3.5,4.08
6101,2022-05-08 05:00:00,9.6,8.9,8.0,10.7,3.09,3.6
6102,2022-05-08 06:00:00,10.5,9.5,8.5,11.1,2.0,2.39
6103,2022-05-08 07:00:00,11.4,10.3,9.1,11.6,0.99,1.34
6104,2022-05-08 08:00:00,12.9,11.4,10.1,12.3,1.61,1.99
6105,2022-05-08 09:00:00,15.1,12.4,10.0,12.3,2.74,3.17
6106,2022-05-08 10:00:00,16.2,12.6,9.4,11.8,3.04,3.55
6107,2022-05-08 11:00:00,13.7,11.9,10.3,12.5,3.97,4.58
6108,2022-05-08 12:00:00,16.7,13.0,9.6,11.9,2.47,2.85
6109,2022-05-08 13:00:00,17.1,12.9,8.9,11.4,1.18,1.49
6110,2022-05-08 14:00:00,19.1,12.9,6.9,10.0,0.88,1.09
6111,2022-05-08 15:00:00,18.8,13.6,8.9,11.4,1.89,2.2
6112,2022-05-08 16:00:00,18.3,13.0,8.0,10.7,0.36,0.62
6113,2022-05-08 17:00:00,18.4,12.9,7.7,10.5,1.23,1.56
6114,2022-05-08 18:00:00,18.6,12.8,7.1,10.1,1.51,1.82
6115,2022-05-08 19:00:00,15.9,11.5,7.2,10.1,2.41,2.73
6116,2022-05-08 20:00:00,14.7,10.9,6.9,10.0,1.71,2.04
6117,2022-05-08 21:00:00,13.9,10.7,7.4,10.3,2.13,2.49
6118,2022-05-08 22:00:00,12.2,10.1,7.8,10.6,2.28,2.58
6119,2022-05-08 23:00:00,9.8,8.7,7.4,10.3,1.41,1.68
6120,2022-06-08 00:00:00,8.7,8.1,7.3,10.2,2.2728772,7.142989332096475
6121,2022-06-08 01:00:00,8.0,7.5,6.9,9.9,0.02,0.1
6122,2022-06-08 02:00:00,7.5,7.1,6.6,9.7,0.07,0.12
6123,2022-06-08 03:00:00,7.2,6.9,6.6,9.7,0.07,0.24
6124,2022-06-08 04:00:00,7.1,6.8,6.5,9.7,0.11,0.39
6125,2022-06-08 05:00:00,7.8,7.3,6.9,9.9,0.11,0.45
6126,2022-06-08 06:00:00,8.5,8.0,7.5,10.3,0.19,0.55
6127,2022-06-08 07:00:00,11.6,10.2,8.9,11.4,0.2,0.46
6128,2022-06-08 08:00:00,14.8,11.8,8.9,11.4,0.33,0.66
6129,2022-06-08 09:00:00,16.5,12.7,9.2,11.6,0.31,0.65
6130,2022-06-08 10:00:00,18.1,14.3,11.2,13.3,0.14,0.46
6131,2022-06-08 11:00:00,19.9,15.7,12.6,14.5,0.11,0.39
6132,2022-06-08 12:00:00,19.5,15.3,12.0,14.0,0.51,0.96
6133,2022-06-08 13:00:00,18.9,14.8,11.5,13.6,0.97,1.52
6134,2022-06-08 14:00:00,19.2,14.7,11.0,13.1,0.8,1.33
6135,2022-06-08 15:00:00,19.4,15.0,11.5,13.6,0.6,1.14
6136,2022-06-08 16:00:00,19.2,15.1,11.9,14.0,0.69,1.24
6137,2022-06-08 17:00:00,19.3,14.9,11.2,13.3,0.4,0.95
6138,2022-06-08 18:00:00,19.1,14.5,10.7,12.8,0.52,1.06
6139,2022-06-08 19:00:00,18.5,14.4,11.0,13.1,0.62,1.19
6140,2022-06-08 20:00:00,16.7,13.2,10.2,12.5,1.63,2.41
6141,2022-06-08 21:00:00,14.5,11.9,9.5,11.8,1.54,2.36
6142,2022-06-08 22:00:00,13.1,11.2,9.4,11.8,1.37,2.27
6143,2022-06-08 23:00:00,12.4,11.1,9.7,12.0,1.26,2.13
6144,2022-07-08 00:00:00,11.9,11.0,10.1,12.4,9.195438,7.142989332096475
6145,2022-07-08 01:00:00,11.3,10.6,10.0,12.3,7.038132,7.142989332096475
6146,2022-07-08 02:00:00,10.6,10.1,9.6,11.9,6.968231,7.142989332096475
6147,2022-07-08 03:00:00,10.7,10.3,9.9,12.2,6.4922733,7.142989332096475
6148,2022-07-08 04:00:00,10.2,9.8,9.5,11.8,3.0823917,7.142989332096475
6149,2022-07-08 05:00:00,9.7,9.4,9.1,11.6,3.533636,7.142989332096475
6150,2022-07-08 06:00:00,11.6,11.2,10.9,13.1,5.6731215,7.142989332096475
6151,2022-07-08 07:00:00,13.9,12.9,12.0,14.0,6.126969,7.142989332096475
6152,2022-07-08 08:00:00,15.5,13.6,12.0,14.0,6.2477603,7.142989332096475
6153,2022-07-08 09:00:00,17.3,14.5,12.2,14.2,2.49,2.75
6154,2022-07-08 10:00:00,18.2,14.9,12.4,14.4,3.34,3.67
6155,2022-07-08 11:00:00,19.2,15.1,11.9,13.9,5.9675612,7.142989332096475
6156,2022-07-08 12:00:00,20.1,15.7,12.3,14.3,3.476974,7.142989332096475
6157,2022-07-08 13:00:00,20.3,15.5,11.7,13.8,3.562355,7.142989332096475
6158,2022-07-08 14:00:00,22.5,16.6,12.2,14.2,6.3456035,7.142989332096475
6159,2022-07-08 15:00:00,21.1,15.5,11.0,13.1,8.174454,7.142989332096475
6160,2022-07-08 16:00:00,23.0,16.0,10.4,12.6,8.081423,7.142989332096475
6161,2022-07-08 17:00:00,22.0,15.5,10.1,12.3,2.39,2.63
6162,2022-07-08 18:00:00,21.2,15.1,9.9,12.2,2.08,2.33
6163,2022-07-08 19:00:00,18.8,14.2,10.3,12.6,5.167111,7.142989332096475
6164,2022-07-08 20:00:00,17.6,13.8,10.6,12.8,4.7895384,7.142989332096475
6165,2022-07-08 21:00:00,16.5,13.9,11.8,13.8,4.4802885,7.142989332096475
6166,2022-07-08 22:00:00,15.5,13.4,11.7,13.8,3.5834868,7.142989332096475
6167,2022-07-08 23:00:00,14.9,12.9,11.3,13.4,1.62,1.83
6168,2022-01-09 00:00:00,11.9,11.6,11.4,13.5,2.29,3.53
6169,2022-01-09 01:00:00,12.2,11.9,11.7,13.7,1.34,2.32
6170,2022-01-09 02:00:00,13.0,12.8,12.6,14.6,1.33,2.35
6171,2022-01-09 03:00:00,14.5,14.0,13.6,15.5,0.59,1.39
6172,2022-01-09 04:00:00,15.2,14.0,13.1,15.0,0.89,1.94
6173,2022-01-09 05:00:00,14.0,13.1,12.3,14.3,1.21,2.49
6174,2022-01-09 06:00:00,14.0,13.2,12.6,14.6,1.23,2.46
6175,2022-01-09 07:00:00,15.4,14.1,13.0,15.0,1.16,2.43
6176,2022-01-09 08:00:00,16.0,14.4,13.1,15.1,1.19,2.42
6177,2022-01-09 09:00:00,16.9,14.5,12.7,14.7,1.5,2.89
6178,2022-01-09 10:00:00,18.7,15.1,12.3,14.3,1.71,3.07
6179,2022-01-09 11:00:00,18.6,14.9,12.0,14.0,2.39,3.91
6180,2022-01-09 12:00:00,17.8,14.6,12.1,14.1,3.5,5.24
6181,2022-01-09 13:00:00,19.0,15.1,12.0,14.0,3.51,5.33
6182,2022-01-09 14:00:00,18.9,14.9,11.7,13.7,5.62,7.8
6183,2022-01-09 15:00:00,19.4,14.8,10.9,13.1,7.43,9.73
6184,2022-01-09 16:00:00,18.4,14.8,12.0,14.0,12.35,15.52
6185,2022-01-09 17:00:00,17.5,14.5,12.2,14.2,13.83,17.13
6186,2022-01-09 18:00:00,17.2,14.3,12.0,14.0,16.14,19.44
6187,2022-01-09 19:00:00,16.9,13.8,11.2,13.3,17.72,21.02
6188,2022-01-09 20:00:00,15.8,13.4,11.3,13.4,17.61,20.35
6189,2022-01-09 21:00:00,15.4,13.4,11.7,13.7,22.03,25.4
6190,2022-01-09 22:00:00,14.6,13.1,11.9,13.9,12.34,13.96
6191,2022-01-09 23:00:00,14.5,13.1,12.1,14.1,12.65,14.42
6192,2022-02-09 00:00:00,14.1,13.0,12.1,14.1,8.173998,7.142989332096475
6193,2022-02-09 01:00:00,13.9,13.0,12.2,14.2,8.372249,7.142989332096475
6194,2022-02-09 02:00:00,14.1,13.1,12.4,14.4,8.26397,7.142989332096475
6195,2022-02-09 03:00:00,13.8,12.9,12.2,14.2,7.6950536,7.142989332096475
6196,2022-02-09 04:00:00,13.5,12.6,11.9,13.9,6.902272,7.142989332096475
6197,2022-02-09 05:00:00,13.4,12.6,12.0,14.0,5.833509,7.142989332096475
6198,2022-02-09 06:00:00,12.8,12.1,11.4,13.5,5.398402,7.142989332096475
6199,2022-02-09 07:00:00,13.1,12.2,11.5,13.6,5.5879674,7.142989332096475
6200,2022-02-09 08:00:00,14.8,13.4,12.3,14.3,5.8767185,7.142989332096475
6201,2022-02-09 09:00:00,17.7,15.0,12.9,14.9,6.263423,7.142989332096475
6202,2022-02-09 10:00:00,18.8,15.6,13.3,15.3,6.373728,7.142989332096475
6203,2022-02-09 11:00:00,19.2,15.4,12.4,14.4,6.6684093,7.142989332096475
6204,2022-02-09 12:00:00,20.1,15.4,11.7,13.8,6.758107,7.142989332096475
6205,2022-02-09 13:00:00,20.3,15.4,11.6,13.6,6.3731613,7.142989332096475
6206,2022-02-09 14:00:00,19.6,16.1,13.4,15.4,6.3834295,7.142989332096475
6207,2022-02-09 15:00:00,19.2,16.2,14.0,16.0,6.4024973,7.142989332096475
6208,2022-02-09 16:00:00,18.4,16.2,14.7,16.8,6.35471,7.142989332096475
6209,2022-02-09 17:00:00,18.6,16.2,14.5,16.5,6.702611,7.142989332096475
6210,2022-02-09 18:00:00,18.9,15.4,12.8,14.8,6.668771,7.142989332096475
6211,2022-02-09 19:00:00,18.3,14.9,12.2,14.2,6.7609205,7.142989332096475
6212,2022-02-09 20:00:00,17.9,14.4,11.6,13.7,6.8201256,7.142989332096475
6213,2022-02-09 21:00:00,16.8,13.3,10.2,12.4,7.2075796,7.142989332096475
6214,2022-02-09 22:00:00,16.2,12.6,9.2,11.7,7.952732,7.142989332096475
6215,2022-02-09 23:00:00,15.7,11.6,7.5,10.3,8.443809,7.142989332096475
6216,2022-03-09 00:00:00,16.1,12.8,9.8,12.1,8.543868,7.142989332096475
6217,2022-03-09 01:00:00,15.3,13.0,11.0,13.1,8.428118,7.142989332096475
6218,2022-03-09 02:00:00,14.2,12.9,11.7,13.8,8.3181505,7.142989332096475
6219,2022-03-09 03:00:00,13.9,13.1,12.5,14.5,8.179734,7.142989332096475
6220,2022-03-09 04:00:00,13.4,12.9,12.5,14.5,8.13619,7.142989332096475
6221,2022-03-09 05:00:00,12.8,12.3,11.9,14.0,8.146088,7.142989332096475
6222,2022-03-09 06:00:00,12.3,11.9,11.6,13.7,8.3436985,7.142989332096475
6223,2022-03-09 07:00:00,12.1,11.7,11.3,13.4,8.237812,7.142989332096475
6224,2022-03-09 08:00:00,12.5,12.2,12.0,14.0,8.23522,7.142989332096475
6225,2022-03-09 09:00:00,12.9,12.6,12.3,14.3,8.23592,7.142989332096475
6226,2022-03-09 10:00:00,13.0,12.6,12.2,14.2,7.7539306,7.142989332096475
6227,2022-03-09 11:00:00,12.6,12.1,11.6,13.7,7.5591974,7.142989332096475
6228,2022-03-09 12:00:00,12.7,12.3,11.9,14.0,8.0822315,7.142989332096475
6229,2022-03-09 13:00:00,13.1,12.8,12.6,14.6,7.945053,7.142989332096475
6230,2022-03-09 14:00:00,14.5,14.0,13.6,15.6,7.534971,7.142989332096475
6231,2022-03-09 15:00:00,14.8,14.3,13.9,15.9,7.620697,7.142989332096475
6232,2022-03-09 16:00:00,14.6,14.1,13.7,15.7,8.067416,7.142989332096475
6233,2022-03-09 17:00:00,14.9,14.5,14.2,16.1,8.2390785,7.142989332096475
6234,2022-03-09 18:00:00,15.2,14.7,14.4,16.4,7.977932,7.142989332096475
6235,2022-03-09 19:00:00,14.3,13.6,13.1,15.1,8.731839,7.142989332096475
6236,2022-03-09 20:00:00,13.6,12.7,11.9,14.0,4.7417736,7.142989332096475
6237,2022-03-09 21:00:00,12.7,11.9,11.2,13.3,5.0997,7.142989332096475
6238,2022-03-09 22:00:00,12.5,11.8,11.2,13.3,5.3281655,7.142989332096475
6239,2022-03-09 23:00:00,13.3,12.7,12.2,14.2,5.108852,7.142989332096475
6240,2022-04-09 00:00:00,13.7,13.3,12.9,14.9,7.28,8.4
6241,2022-04-09 01:00:00,14.7,14.4,14.2,16.1,2.61,3.34
6242,2022-04-09 02:00:00,14.6,14.3,14.2,16.2,3.28,4.32
6243,2022-04-09 03:00:00,15.3,15.0,14.9,16.9,3.48,4.46
6244,2022-04-09 04:00:00,12.1,11.9,11.7,13.7,2.57,3.45
6245,2022-04-09 05:00:00,11.7,11.5,11.2,13.3,3.47,4.44
6246,2022-04-09 06:00:00,10.7,10.4,10.2,12.4,3.24,4.13
6247,2022-04-09 07:00:00,11.5,11.2,10.9,13.1,2.33,3.16
6248,2022-04-09 08:00:00,14.7,12.5,10.5,12.7,2.49,3.26
6249,2022-04-09 09:00:00,16.3,13.4,10.9,13.0,2.24,2.97
6250,2022-04-09 10:00:00,17.7,14.0,10.9,13.1,1.16,1.65
6251,2022-04-09 11:00:00,19.4,14.9,11.1,13.2,0.34,0.61
6252,2022-04-09 12:00:00,20.0,14.4,9.6,11.9,0.37,0.63
6253,2022-04-09 13:00:00,19.9,14.9,10.9,13.0,0.35,0.67
6254,2022-04-09 14:00:00,19.4,15.4,12.4,14.4,0.39,0.63
6255,2022-04-09 15:00:00,19.9,14.9,10.8,13.0,1.35,1.77
6256,2022-04-09 16:00:00,19.9,14.6,10.2,12.4,3.08,3.65
6257,2022-04-09 17:00:00,18.4,14.9,12.2,14.2,4.24,5.0
6258,2022-04-09 18:00:00,17.2,14.4,12.1,14.1,6.67,7.72
6259,2022-04-09 19:00:00,16.6,14.8,13.4,15.4,14.2,16.44
6260,2022-04-09 20:00:00,16.7,15.3,14.2,16.2,11.59,13.19
6261,2022-04-09 21:00:00,17.2,15.9,15.0,17.1,20.98,23.71
6262,2022-04-09 22:00:00,17.3,15.6,14.4,16.4,16.71,19.4
6263,2022-04-09 23:00:00,17.4,16.2,15.3,17.4,9.14,10.77
6264,2022-05-09 00:00:00,16.9,15.5,14.5,16.5,0.89,1.06
6265,2022-05-09 01:00:00,16.1,15.2,14.5,16.5,1.13,1.38
6266,2022-05-09 02:00:00,14.9,13.7,12.8,14.8,3.32,3.7
6267,2022-05-09 03:00:00,14.4,12.8,11.3,13.4,3.3,3.78
6268,2022-05-09 04:00:00,14.1,12.2,10.5,12.7,4.14,4.67
6269,2022-05-09 05:00:00,12.9,11.4,10.0,12.3,6.15,6.86
6270,2022-05-09 06:00:00,11.0,10.2,9.5,11.9,6.42,7.12
6271,2022-05-09 07:00:00,12.3,11.6,11.0,13.2,4.74,5.3
6272,2022-05-09 08:00:00,16.3,13.4,11.0,13.1,4.87,5.45
6273,2022-05-09 09:00:00,17.9,14.6,12.0,14.1,6.06,6.69
6274,2022-05-09 10:00:00,18.3,14.8,12.0,14.1,5.41,6.01
6275,2022-05-09 11:00:00,19.4,15.3,12.1,14.1,4.2,4.67
6276,2022-05-09 12:00:00,19.6,15.2,11.7,13.7,2.05,2.35
6277,2022-05-09 13:00:00,19.5,15.9,13.2,15.2,1.38,1.73
6278,2022-05-09 14:00:00,18.9,15.9,13.7,15.7,0.43,0.67
6279,2022-05-09 15:00:00,18.7,16.1,14.2,16.2,0.17,0.3
6280,2022-05-09 16:00:00,18.1,16.5,15.4,17.5,0.14,0.27
6281,2022-05-09 17:00:00,17.9,16.1,14.9,16.9,0.58,0.79
6282,2022-05-09 18:00:00,17.9,16.2,14.9,17.0,1.33,1.73
6283,2022-05-09 19:00:00,17.2,16.1,15.4,17.5,1.21,1.62
6284,2022-05-09 20:00:00,16.4,15.2,14.3,16.3,1.31,1.68
6285,2022-05-09 21:00:00,15.6,14.2,13.1,15.1,0.55,1.02
6286,2022-05-09 22:00:00,15.6,14.3,13.2,15.2,0.69,1.22
6287,2022-05-09 23:00:00,15.4,14.3,13.5,15.4,1.18,1.97
6288,2022-06-09 00:00:00,15.4,14.6,14.0,16.0,1.16,2.04
6289,2022-06-09 01:00:00,15.8,14.9,14.2,16.2,1.25,2.28
6290,2022-06-09 02:00:00,16.0,15.0,14.3,16.3,1.04,1.89
6291,2022-06-09 03:00:00,16.1,14.8,13.8,15.8,1.4,2.2
6292,2022-06-09 04:00:00,15.9,14.9,14.1,16.1,1.1,1.79
6293,2022-06-09 05:00:00,15.5,14.4,13.5,15.4,0.8,1.49
6294,2022-06-09 06:00:00,15.7,14.4,13.5,15.4,0.57,1.12
6295,2022-06-09 07:00:00,16.1,14.6,13.4,15.4,0.31,0.58
6296,2022-06-09 08:00:00,16.4,14.5,12.9,14.9,1.23,1.66
6297,2022-06-09 09:00:00,17.1,14.7,12.9,14.8,0.12,0.25
6298,2022-06-09 10:00:00,16.7,14.4,12.6,14.5,0.1,0.3
6299,2022-06-09 11:00:00,17.1,15.6,14.5,16.5,6.185358,7.142989332096475
6300,2022-06-09 12:00:00,16.4,15.4,14.7,16.7,6.203511,7.142989332096475
6301,2022-06-09 13:00:00,15.8,14.9,14.2,16.2,6.7818794,7.142989332096475
6302,2022-06-09 14:00:00,17.0,15.6,14.5,16.6,7.1570954,7.142989332096475
6303,2022-06-09 15:00:00,17.3,15.8,14.8,16.8,7.645309,7.142989332096475
6304,2022-06-09 16:00:00,17.1,14.6,12.6,14.6,7.599424,7.142989332096475
6305,2022-06-09 17:00:00,16.6,13.9,11.7,13.7,7.9023314,7.142989332096475
6306,2022-06-09 18:00:00,15.9,13.9,12.2,14.2,8.346945,7.142989332096475
6307,2022-06-09 19:00:00,15.1,14.0,13.1,15.1,3.4033127,7.142989332096475
6308,2022-06-09 20:00:00,14.9,13.8,13.0,15.0,4.187229,7.142989332096475
6309,2022-06-09 21:00:00,14.7,13.6,12.6,14.6,6.2030206,7.142989332096475
6310,2022-06-09 22:00:00,13.3,12.8,12.3,14.3,4.5273323,7.142989332096475
6311,2022-06-09 23:00:00,14.1,13.5,13.0,15.0,4.636406,7.142989332096475
6312,2022-07-09 00:00:00,14.6,14.0,13.4,15.4,1.26,1.47
6313,2022-07-09 01:00:00,15.0,14.5,14.1,16.1,2.53,2.89
6314,2022-07-09 02:00:00,15.0,14.7,14.4,16.4,4.96,5.46
6315,2022-07-09 03:00:00,14.7,14.2,13.9,15.8,2.69,3.09
6316,2022-07-09 04:00:00,14.5,14.2,13.9,15.9,2.48,2.86
6317,2022-07-09 05:00:00,14.1,13.8,13.5,15.5,1.54,1.8
6318,2022-07-09 06:00:00,13.9,13.6,13.4,15.4,1.84,1.99
6319,2022-07-09 07:00:00,14.3,13.9,13.6,15.6,0.9,1.06
6320,2022-07-09 08:00:00,15.1,14.4,13.7,15.7,0.32,0.44
6321,2022-07-09 09:00:00,15.7,15.0,14.5,16.5,0.19,0.29
6322,2022-07-09 10:00:00,16.8,15.6,14.8,16.8,6.0136685,7.142989332096475
6323,2022-07-09 11:00:00,17.4,15.7,14.5,16.5,6.3198795,7.142989332096475
6324,2022-07-09 12:00:00,16.5,15.6,15.0,17.1,6.8307514,7.142989332096475
6325,2022-07-09 13:00:00,18.8,16.2,14.4,16.4,6.5857997,7.142989332096475
6326,2022-07-09 14:00:00,19.0,16.0,13.8,15.8,6.980431,7.142989332096475
6327,2022-07-09 15:00:00,18.0,15.5,13.6,15.6,7.421943,7.142989332096475
6328,2022-07-09 16:00:00,17.9,15.5,13.7,15.7,7.4956207,7.142989332096475
6329,2022-07-09 17:00:00,17.5,15.7,14.5,16.5,7.33875,7.142989332096475
6330,2022-07-09 18:00:00,17.2,15.0,13.2,15.2,7.3840036,7.142989332096475
6331,2022-07-09 19:00:00,16.3,14.9,13.8,15.7,31.8689,7.142989332096475
6332,2022-07-09 20:00:00,15.7,14.9,14.2,16.2,31.412746,7.142989332096475
6333,2022-07-09 21:00:00,15.6,14.6,13.9,15.9,13.551882,7.142989332096475
6334,2022-07-09 22:00:00,15.4,14.2,13.3,15.2,8.248822,7.142989332096475
6335,2022-07-09 23:00:00,15.9,14.5,13.4,15.4,4.8231187,7.142989332096475
6336,2022-01-10 00:00:00,11.7,10.6,9.5,11.9,26.25,29.38
6337,2022-01-10 01:00:00,11.3,10.4,9.5,11.9,25.24,27.95
6338,2022-01-10 02:00:00,11.3,10.3,9.3,11.7,12.91,14.53
6339,2022-01-10 03:00:00,11.2,10.2,9.2,11.6,5.62,6.59
6340,2022-01-10 04:00:00,11.1,10.0,9.0,11.5,3.29,3.9
6341,2022-01-10 05:00:00,10.6,9.8,8.9,11.4,1.2,2.04
6342,2022-01-10 06:00:00,11.0,10.0,9.0,11.5,1.35,2.2
6343,2022-01-10 07:00:00,11.2,10.3,9.3,11.7,0.54,1.0
6344,2022-01-10 08:00:00,12.3,10.9,9.6,11.9,0.28,0.59
6345,2022-01-10 09:00:00,13.6,11.9,10.2,12.5,0.19,0.48
6346,2022-01-10 10:00:00,15.3,12.9,10.8,13.0,0.48,0.87
6347,2022-01-10 11:00:00,15.8,13.3,11.2,13.3,0.33,0.69
6348,2022-01-10 12:00:00,16.0,13.1,10.5,12.7,0.2,0.51
6349,2022-01-10 13:00:00,15.9,13.0,10.4,12.6,0.22,0.43
6350,2022-01-10 14:00:00,16.9,12.6,8.6,11.2,0.62,0.94
6351,2022-01-10 15:00:00,16.2,12.4,8.7,11.3,1.1,1.55
6352,2022-01-10 16:00:00,15.8,11.9,8.2,10.9,4.06,4.68
6353,2022-01-10 17:00:00,14.9,11.2,7.5,10.4,4.11,4.83
6354,2022-01-10 18:00:00,13.6,10.8,8.0,10.7,5.32,6.35
6355,2022-01-10 19:00:00,12.7,11.3,10.0,12.3,7.4,9.05
6356,2022-01-10 20:00:00,10.9,10.3,9.8,12.1,13.45,15.29
6357,2022-01-10 21:00:00,10.9,10.1,9.2,11.6,6.83,8.25
6358,2022-01-10 22:00:00,11.3,10.4,9.4,11.8,8.14,9.85
6359,2022-01-10 23:00:00,11.2,10.3,9.5,11.8,4.43,6.08
6360,2022-02-10 00:00:00,11.2,10.5,9.8,12.1,8.056997,7.142989332096475
6361,2022-02-10 01:00:00,11.0,10.2,9.4,11.8,10.3838825,7.142989332096475
6362,2022-02-10 02:00:00,10.4,9.7,9.1,11.5,7.5040894,7.142989332096475
6363,2022-02-10 03:00:00,10.1,9.6,9.0,11.5,6.9112544,7.142989332096475
6364,2022-02-10 04:00:00,9.3,9.0,8.6,11.2,6.4615283,7.142989332096475
6365,2022-02-10 05:00:00,9.6,9.3,9.0,11.5,6.1338015,7.142989332096475
6366,2022-02-10 06:00:00,8.6,8.3,8.0,10.8,5.8243756,7.142989332096475
6367,2022-02-10 07:00:00,9.4,9.1,8.8,11.3,5.7022552,7.142989332096475
6368,2022-02-10 08:00:00,10.0,9.5,9.0,11.5,5.7892237,7.142989332096475
6369,2022-02-10 09:00:00,12.2,10.8,9.5,11.9,6.0890203,7.142989332096475
6370,2022-02-10 10:00:00,14.6,12.2,10.1,12.4,6.543438,7.142989332096475
6371,2022-02-10 11:00:00,15.3,12.4,9.7,12.0,6.925945,7.142989332096475
6372,2022-02-10 12:00:00,16.6,12.6,8.9,11.4,7.1329308,7.142989332096475
6373,2022-02-10 13:00:00,16.0,12.7,9.7,12.0,7.4498973,7.142989332096475
6374,2022-02-10 14:00:00,17.2,13.3,9.8,12.2,7.8715715,7.142989332096475
6375,2022-02-10 15:00:00,15.5,12.7,10.3,12.5,8.088108,7.142989332096475
6376,2022-02-10 16:00:00,15.4,12.5,9.8,12.2,8.428062,7.142989332096475
6377,2022-02-10 17:00:00,14.8,12.4,10.2,12.5,8.259321,7.142989332096475
6378,2022-02-10 18:00:00,14.1,12.2,10.6,12.8,8.530586,7.142989332096475
6379,2022-02-10 19:00:00,13.3,12.0,10.8,13.0,8.377446,7.142989332096475
6380,2022-02-10 20:00:00,12.8,11.8,10.9,13.1,8.367149,7.142989332096475
6381,2022-02-10 21:00:00,12.7,11.7,10.8,12.9,7.8255024,7.142989332096475
6382,2022-02-10 22:00:00,12.6,11.8,11.0,13.1,7.592291,7.142989332096475
6383,2022-02-10 23:00:00,12.3,11.3,10.3,12.5,7.544759,7.142989332096475
6384,2022-03-10 00:00:00,12.1,11.0,9.9,12.2,8.167293,7.142989332096475
6385,2022-03-10 01:00:00,12.2,10.6,8.9,11.4,8.233448,7.142989332096475
6386,2022-03-10 02:00:00,12.1,10.5,8.9,11.4,7.190097,7.142989332096475
6387,2022-03-10 03:00:00,12.3,10.2,8.1,10.8,6.621511,7.142989332096475
6388,2022-03-10 04:00:00,11.6,9.9,8.2,10.9,6.5516825,7.142989332096475
6389,2022-03-10 05:00:00,10.6,9.7,8.7,11.3,6.4415855,7.142989332096475
6390,2022-03-10 06:00:00,11.2,9.8,8.3,11.0,6.2299943,7.142989332096475
6391,2022-03-10 07:00:00,12.5,10.0,7.5,10.4,6.1915216,7.142989332096475
