,datetime,temp,wetb,dewpt,vappr,pm2.5(ug/m3),pm10(ug/m3)
353,2021-12-05 17:00:00,9.1,8.1,6.8,9.9,46.4,57.58
354,2021-12-05 18:00:00,9.2,8.5,7.6,10.5,0.0,0.0
355,2021-12-05 19:00:00,9.8,8.8,7.7,10.5,42.37,52.86
356,2021-12-05 20:00:00,8.6,8.1,7.4,10.3,39.98,49.23
357,2021-12-05 21:00:00,8.2,7.8,7.3,10.2,24.64,27.96
358,2021-12-05 22:00:00,6.7,6.3,5.7,9.2,31.05,36.93
359,2021-12-05 23:00:00,5.2,5.0,4.7,8.5,48.48,60.82
360,2021-10-06 00:00:00,15.7,14.6,13.7,15.6,2.67,3.24
361,2021-10-06 01:00:00,15.0,14.0,13.1,15.1,1.69,2.2
362,2021-10-06 02:00:00,13.8,13.0,12.4,14.4,3.28,3.83
363,2021-10-06 03:00:00,13.9,13.3,12.7,14.7,2.45,2.92
364,2021-10-06 04:00:00,15.9,14.5,13.4,15.4,0.75,1.07
365,2021-10-06 05:00:00,15.8,14.4,13.3,15.3,0.46,0.77
366,2021-10-06 06:00:00,16.9,15.2,14.0,15.9,2.02,2.39
367,2021-10-06 07:00:00,18.0,15.9,14.4,16.4,5.11,5.69
368,2021-10-06 08:00:00,18.2,16.0,14.5,16.5,3.82,4.44
369,2021-10-06 09:00:00,19.9,16.9,14.7,16.7,0.16,0.55
370,2021-10-06 10:00:00,19.5,16.4,14.2,16.2,0.09,0.32
371,2021-10-06 11:00:00,20.2,17.1,14.9,17.0,0.2,0.37
372,2021-10-06 12:00:00,20.8,17.5,15.3,17.4,0.72,1.06
373,2021-10-06 13:00:00,20.5,17.4,15.3,17.4,2.26,2.74
374,2021-10-06 14:00:00,22.0,18.5,16.3,18.5,3.08,3.62
375,2021-10-06 15:00:00,21.5,17.9,15.5,17.6,0.36,0.55
376,2021-10-06 16:00:00,22.2,18.3,15.7,17.9,0.16,0.24
377,2021-10-06 17:00:00,21.3,17.8,15.5,17.6,0.31,0.49
378,2021-10-06 18:00:00,20.2,17.4,15.5,17.6,2.31,2.77
379,2021-10-06 19:00:00,19.4,16.9,15.2,17.2,1.48,1.85
380,2021-10-06 20:00:00,18.1,16.0,14.6,16.6,2.19,2.69
381,2021-10-06 21:00:00,17.1,15.2,13.8,15.7,2.16,2.63
382,2021-10-06 22:00:00,16.1,14.3,12.9,14.9,1.71,2.23
383,2021-10-06 23:00:00,15.8,13.9,12.3,14.3,1.88,2.38
384,2021-11-06 00:00:00,15.4,13.5,11.9,13.9,3.33,3.89
385,2021-11-06 01:00:00,15.4,13.3,11.5,13.6,5.73,6.4
386,2021-11-06 02:00:00,15.1,13.2,11.6,13.6,1.59,1.89
387,2021-11-06 03:00:00,14.9,13.3,12.0,14.0,2.28,2.72
388,2021-11-06 04:00:00,14.8,13.6,12.6,14.6,1.82,2.09
389,2021-11-06 05:00:00,15.1,14.0,13.1,15.0,0.81,1.06
390,2021-11-06 06:00:00,15.4,14.1,13.2,15.1,0.24,0.38
391,2021-11-06 07:00:00,15.4,13.8,12.5,14.5,0.11,0.22
392,2021-11-06 08:00:00,16.6,13.7,11.3,13.4,0.25,0.39
393,2021-11-06 09:00:00,17.5,14.3,11.7,13.7,0.09,0.2
394,2021-11-06 10:00:00,17.4,13.3,9.6,11.9,0.07,0.19
395,2021-11-06 11:00:00,17.2,13.5,10.3,12.6,0.09,0.22
396,2021-11-06 12:00:00,17.8,13.8,10.4,12.6,0.09,0.19
397,2021-11-06 13:00:00,17.8,13.7,10.1,12.3,0.14,0.32
398,2021-11-06 14:00:00,18.2,13.8,9.9,12.2,0.1,0.2
399,2021-11-06 15:00:00,18.1,14.0,10.6,12.8,0.51,0.82
400,2021-11-06 16:00:00,17.6,13.7,10.4,12.6,5.04,6.6
401,2021-11-06 17:00:00,18.1,14.0,10.5,12.7,8.02,9.79
402,2021-11-06 18:00:00,18.6,13.8,9.5,11.9,6.16,8.02
403,2021-11-06 19:00:00,16.9,13.0,9.5,11.9,5.9,7.83
404,2021-11-06 20:00:00,15.7,12.5,9.5,11.9,4.34,6.0
405,2021-11-06 21:00:00,13.8,11.5,9.3,11.7,5.15,6.71
406,2021-11-06 22:00:00,13.0,11.2,9.6,11.9,4.08,5.73
407,2021-11-06 23:00:00,11.7,10.5,9.4,11.8,3.77,5.2
408,2021-12-06 00:00:00,11.2,10.1,9.1,11.6,11.51,13.87
409,2021-12-06 01:00:00,10.4,9.5,8.6,11.2,0.33,0.67
410,2021-12-06 02:00:00,10.4,9.6,8.7,11.3,0.1,0.34
411,2021-12-06 03:00:00,10.9,9.9,8.9,11.4,0.07,0.08
412,2021-12-06 04:00:00,10.8,9.8,8.7,11.2,0.0,0.0
413,2021-12-06 05:00:00,10.8,9.6,8.3,11.0,0.08,0.21
414,2021-12-06 06:00:00,11.5,10.2,8.9,11.4,0.2,0.62
415,2021-12-06 07:00:00,13.2,11.3,9.5,11.9,1.59,2.24
416,2021-12-06 08:00:00,13.6,11.3,9.1,11.6,3.29,4.39
417,2021-12-06 09:00:00,14.1,12.1,10.2,12.5,5.22,6.46
418,2021-12-06 10:00:00,15.2,12.4,10.0,12.2,1.27,2.03
419,2021-12-06 11:00:00,16.1,13.1,10.6,12.7,3.68,4.62
420,2021-12-06 12:00:00,16.9,14.0,11.7,13.7,3.2,3.98
421,2021-12-06 13:00:00,18.0,14.1,10.9,13.0,2.06,2.65
422,2021-12-06 14:00:00,18.8,15.1,12.3,14.3,5.68,6.66
423,2021-12-06 15:00:00,19.7,15.6,12.4,14.4,7.74,9.05
424,2021-12-06 16:00:00,19.3,15.7,12.9,14.9,6.7,8.08
425,2021-12-06 17:00:00,19.7,16.2,13.6,15.6,6.67,8.18
426,2021-12-06 18:00:00,19.5,16.2,13.9,15.9,8.15,9.84
427,2021-12-06 19:00:00,19.3,16.4,14.2,16.2,9.41,11.08
428,2021-12-06 20:00:00,18.9,15.9,13.7,15.7,10.5,12.14
429,2021-12-06 21:00:00,18.3,15.8,13.9,15.9,5.88,7.27
430,2021-12-06 22:00:00,17.9,15.7,14.1,16.1,2.27,3.18
431,2021-12-06 23:00:00,17.5,15.4,13.7,15.7,2.64,3.53
432,2021-10-07 00:00:00,14.2,13.1,12.1,14.1,2.81,3.44
433,2021-10-07 01:00:00,14.4,13.0,11.9,14.0,1.2,1.61
434,2021-10-07 02:00:00,14.1,13.2,12.5,14.5,0.05,0.19
435,2021-10-07 03:00:00,13.9,13.2,12.6,14.6,0.11,0.26
436,2021-10-07 04:00:00,13.9,13.1,12.5,14.5,0.14,0.14
437,2021-10-07 05:00:00,14.0,12.9,12.1,14.1,0.1,0.14
438,2021-10-07 06:00:00,14.3,13.0,11.8,13.9,0.09,0.21
439,2021-10-07 07:00:00,15.1,13.4,12.0,14.1,0.3,0.53
440,2021-10-07 08:00:00,16.3,14.1,12.3,14.3,0.15,0.27
441,2021-10-07 09:00:00,17.3,14.3,11.9,13.9,0.14,0.15
442,2021-10-07 10:00:00,17.5,14.3,11.6,13.7,0.09,0.16
443,2021-10-07 11:00:00,18.7,15.2,12.5,14.5,0.1,0.26
444,2021-10-07 12:00:00,19.5,15.3,12.0,14.0,0.15,0.44
445,2021-10-07 13:00:00,18.2,14.7,11.8,13.9,0.2,0.65
446,2021-10-07 14:00:00,16.6,14.0,11.9,13.9,0.12,0.36
447,2021-10-07 15:00:00,17.2,14.4,12.3,14.3,0.09,0.27
448,2021-10-07 16:00:00,18.1,15.1,12.7,14.7,0.09,0.18
449,2021-10-07 17:00:00,17.3,14.4,12.1,14.1,0.3,0.47
450,2021-10-07 18:00:00,17.5,14.8,12.6,14.6,0.19,0.25
451,2021-10-07 19:00:00,16.9,14.5,12.7,14.6,3.97,4.71
452,2021-10-07 20:00:00,16.5,14.7,13.3,15.3,0.07,0.13
453,2021-10-07 21:00:00,14.7,13.5,12.5,14.5,0.43,0.55
454,2021-10-07 22:00:00,13.1,12.5,12.0,14.0,0.07,0.17
455,2021-10-07 23:00:00,12.4,12.0,11.6,13.7,0.08,0.12
456,2021-11-07 00:00:00,12.2,11.9,11.6,13.7,3.0,4.55
457,2021-11-07 01:00:00,13.7,13.3,12.9,14.8,3.08,4.7
458,2021-11-07 02:00:00,14.4,13.7,13.1,15.1,2.68,4.2
459,2021-11-07 03:00:00,14.4,13.5,12.8,14.8,2.36,3.88
460,2021-11-07 04:00:00,15.5,13.6,12.0,14.0,2.39,4.04
461,2021-11-07 05:00:00,14.9,13.4,12.2,14.2,2.23,3.73
462,2021-11-07 06:00:00,14.6,13.7,13.0,15.0,2.03,3.57
463,2021-11-07 07:00:00,16.9,14.8,13.2,15.2,2.04,3.37
464,2021-11-07 08:00:00,16.8,14.3,12.4,14.4,1.95,3.38
465,2021-11-07 09:00:00,16.8,14.7,13.0,15.0,2.02,3.27
466,2021-11-07 10:00:00,16.7,14.6,13.1,15.0,1.21,2.15
467,2021-11-07 11:00:00,16.1,15.1,14.4,16.4,0.91,1.76
468,2021-11-07 12:00:00,16.5,14.8,13.5,15.5,1.53,2.32
469,2021-11-07 13:00:00,16.0,14.8,13.9,15.9,1.37,2.24
470,2021-11-07 14:00:00,15.6,14.8,14.2,16.2,1.78,2.68
471,2021-11-07 15:00:00,15.4,14.9,14.5,16.5,5.5,6.64
472,2021-11-07 16:00:00,14.9,14.4,14.1,16.1,9.0,10.54
473,2021-11-07 17:00:00,14.7,14.3,14.0,16.0,15.65,17.79
474,2021-11-07 18:00:00,14.5,14.1,13.8,15.8,32.28,38.37
475,2021-11-07 19:00:00,14.4,14.1,13.8,15.8,27.42,33.09
476,2021-11-07 20:00:00,14.3,13.9,13.6,15.6,16.47,18.49
477,2021-11-07 21:00:00,14.2,13.8,13.5,15.5,35.06,41.7
478,2021-11-07 22:00:00,14.1,13.7,13.4,15.4,47.82,60.58
479,2021-11-07 23:00:00,14.1,13.7,13.3,15.3,43.33,53.94
480,2021-12-07 00:00:00,14.2,13.9,13.6,15.5,1.79,2.56
481,2021-12-07 01:00:00,14.2,13.8,13.5,15.5,0.96,1.63
482,2021-12-07 02:00:00,14.2,13.8,13.5,15.5,0.42,0.98
483,2021-12-07 03:00:00,14.3,14.0,13.7,15.7,0.33,0.87
484,2021-12-07 04:00:00,14.1,13.7,13.5,15.4,0.34,0.93
485,2021-12-07 05:00:00,14.1,13.8,13.5,15.5,0.16,0.65
486,2021-12-07 06:00:00,14.4,14.0,13.7,15.7,0.29,0.87
487,2021-12-07 07:00:00,14.6,14.2,13.9,15.9,0.54,1.31
488,2021-12-07 08:00:00,15.1,14.6,14.1,16.1,0.18,0.62
489,2021-12-07 09:00:00,15.5,14.7,14.1,16.1,1.43,2.37
490,2021-12-07 10:00:00,16.2,15.1,14.3,16.3,2.06,3.44
491,2021-12-07 11:00:00,17.2,15.8,14.7,16.8,1.85,3.18
492,2021-12-07 12:00:00,18.0,15.7,14.0,16.0,1.42,2.48
493,2021-12-07 13:00:00,18.8,16.3,14.6,16.6,1.44,2.5
494,2021-12-07 14:00:00,19.7,16.2,13.6,15.6,0.65,1.22
495,2021-12-07 15:00:00,19.2,16.5,14.6,16.7,0.69,1.13
496,2021-12-07 16:00:00,20.5,17.0,14.5,16.5,2.41,3.0
497,2021-12-07 17:00:00,19.6,17.2,15.5,17.6,5.83,6.85
498,2021-12-07 18:00:00,19.0,17.1,15.9,18.0,4.8,5.56
499,2021-12-07 19:00:00,18.2,16.8,15.9,18.0,3.5,4.19
500,2021-12-07 20:00:00,17.3,16.3,15.6,17.8,1.58,2.01
501,2021-12-07 21:00:00,16.4,15.7,15.3,17.4,0.59,0.83
502,2021-12-07 22:00:00,15.0,14.4,14.0,16.0,0.37,0.71
503,2021-12-07 23:00:00,14.7,14.3,14.0,16.0,0.31,0.79
504,2021-10-08 00:00:00,13.6,13.3,13.1,15.1,0.0,0.0
505,2021-10-08 01:00:00,14.2,13.9,13.6,15.6,0.0,0.0
506,2021-10-08 02:00:00,13.7,13.3,13.1,15.0,0.0,0.0
507,2021-10-08 03:00:00,13.8,13.4,13.2,15.1,0.07,0.13
508,2021-10-08 04:00:00,13.4,13.0,12.7,14.7,0.15,0.43
509,2021-10-08 05:00:00,13.1,12.8,12.5,14.5,0.95,1.34
510,2021-10-08 06:00:00,12.7,12.4,12.1,14.1,1.69,2.17
511,2021-10-08 07:00:00,13.1,12.8,12.5,14.5,2.96,3.55
512,2021-10-08 08:00:00,15.2,14.0,13.1,15.0,2.11,2.66
513,2021-10-08 09:00:00,16.5,14.7,13.3,15.3,0.54,0.95
514,2021-10-08 10:00:00,16.9,14.7,13.0,15.0,0.41,0.74
515,2021-10-08 11:00:00,17.6,14.3,11.7,13.7,0.4,0.68
516,2021-10-08 12:00:00,18.8,14.5,10.9,13.1,0.13,0.34
517,2021-10-08 13:00:00,19.1,14.9,11.6,13.6,0.31,0.65
518,2021-10-08 14:00:00,19.5,15.5,12.4,14.4,0.25,0.52
519,2021-10-08 15:00:00,19.2,14.9,11.4,13.4,0.24,0.45
520,2021-10-08 16:00:00,19.3,14.9,11.5,13.5,0.65,0.94
521,2021-10-08 17:00:00,19.0,15.3,12.4,14.4,1.72,2.09
522,2021-10-08 18:00:00,18.2,14.6,11.8,13.8,2.52,2.93
523,2021-10-08 19:00:00,17.8,14.8,12.4,14.4,2.68,3.11
524,2021-10-08 20:00:00,16.9,14.4,12.4,14.4,2.66,3.13
525,2021-10-08 21:00:00,16.1,13.7,11.6,13.7,3.25,3.75
526,2021-10-08 22:00:00,16.3,13.3,10.8,12.9,2.9,3.36
527,2021-10-08 23:00:00,16.3,13.7,11.5,13.6,1.59,1.93
528,2021-11-08 00:00:00,17.0,14.6,12.6,14.6,32.08,37.45
529,2021-11-08 01:00:00,16.6,15.1,13.9,15.9,25.58,28.67
530,2021-11-08 02:00:00,16.6,15.4,14.5,16.5,15.42,17.09
531,2021-11-08 03:00:00,16.9,15.3,14.1,16.1,19.57,21.55
532,2021-11-08 04:00:00,17.4,15.4,13.9,15.9,11.97,13.41
533,2021-11-08 05:00:00,17.2,15.2,13.7,15.6,8.09,9.23
534,2021-11-08 06:00:00,17.5,15.4,13.9,15.8,2.43,3.01
535,2021-11-08 07:00:00,17.7,15.6,14.1,16.1,0.05,0.23
536,2021-11-08 08:00:00,17.7,16.0,14.7,16.8,0.0,0.0
537,2021-11-08 09:00:00,18.4,16.3,14.9,16.9,0.1,0.42
538,2021-11-08 10:00:00,18.8,16.5,14.9,17.0,0.11,0.38
539,2021-11-08 11:00:00,16.6,15.8,15.2,17.3,0.51,0.88
540,2021-11-08 12:00:00,16.1,15.6,15.2,17.3,0.48,0.84
541,2021-11-08 13:00:00,16.0,14.9,14.1,16.1,0.19,0.44
542,2021-11-08 14:00:00,17.3,15.6,14.3,16.3,0.24,0.56
543,2021-11-08 15:00:00,19.2,16.3,14.2,16.2,0.56,0.97
544,2021-11-08 16:00:00,18.9,15.0,11.9,14.0,1.08,1.7
545,2021-11-08 17:00:00,20.2,14.6,9.7,12.1,1.89,2.57
546,2021-11-08 18:00:00,18.2,13.0,8.3,10.9,3.05,3.86
547,2021-11-08 19:00:00,16.0,12.5,9.2,11.7,3.34,4.29
548,2021-11-08 20:00:00,14.9,12.3,9.9,12.2,5.39,6.43
549,2021-11-08 21:00:00,12.0,10.6,9.3,11.7,4.14,5.01
550,2021-11-08 22:00:00,10.4,9.8,9.1,11.6,3.01,3.84
551,2021-11-08 23:00:00,9.5,9.2,8.8,11.3,3.05,3.87
552,2021-12-08 00:00:00,9.2,8.8,8.4,11.0,0.25,0.73
553,2021-12-08 01:00:00,8.6,8.4,8.1,10.8,0.12,0.47
554,2021-12-08 02:00:00,8.9,8.6,8.3,10.9,0.08,0.32
555,2021-12-08 03:00:00,10.1,9.6,9.0,11.5,0.08,0.21
556,2021-12-08 04:00:00,11.5,10.1,8.8,11.3,0.12,0.41
557,2021-12-08 05:00:00,12.6,10.0,7.1,10.1,0.16,0.6
558,2021-12-08 06:00:00,13.7,11.2,8.8,11.4,0.23,0.7
559,2021-12-08 07:00:00,14.6,11.6,8.7,11.3,0.77,1.59
560,2021-12-08 08:00:00,16.4,12.9,9.7,12.1,2.65,4.18
561,2021-12-08 09:00:00,17.5,13.7,10.4,12.6,2.47,3.78
562,2021-12-08 10:00:00,17.0,13.3,10.0,12.3,6.24,8.75
563,2021-12-08 11:00:00,17.3,13.6,10.4,12.6,4.31,6.12
564,2021-12-08 12:00:00,19.0,14.6,10.8,13.0,6.28,8.14
565,2021-12-08 13:00:00,19.2,15.3,12.2,14.2,7.57,9.68
566,2021-12-08 14:00:00,15.6,14.4,13.4,15.4,5.93,7.83
567,2021-12-08 15:00:00,19.5,16.3,14.0,16.0,6.74,8.54
568,2021-12-08 16:00:00,18.7,15.7,13.5,15.5,6.05,7.81
569,2021-12-08 17:00:00,20.0,14.9,10.7,12.9,6.28,8.16
570,2021-12-08 18:00:00,18.4,13.6,9.3,11.7,7.86,9.79
571,2021-12-08 19:00:00,17.1,13.2,9.7,12.0,6.32,8.11
572,2021-12-08 20:00:00,16.0,12.6,9.5,11.9,4.6,6.14
573,2021-12-08 21:00:00,14.4,12.1,10.0,12.3,4.7,6.09
574,2021-12-08 22:00:00,14.6,11.6,8.8,11.3,3.52,4.84
575,2021-12-08 23:00:00,12.8,10.8,8.8,11.3,2.75,4.05
576,2021-10-09 00:00:00,15.8,15.6,15.4,17.5,1.64,1.97
577,2021-10-09 01:00:00,15.8,15.6,15.4,17.5,1.49,1.83
578,2021-10-09 02:00:00,15.9,15.6,15.4,17.5,0.41,0.65
579,2021-10-09 03:00:00,15.9,15.7,15.5,17.6,0.33,0.54
580,2021-10-09 04:00:00,15.9,15.7,15.5,17.7,0.4,0.64
581,2021-10-09 05:00:00,15.9,15.8,15.6,17.7,0.69,0.98
582,2021-10-09 06:00:00,16.0,15.9,15.7,17.9,0.44,0.68
583,2021-10-09 07:00:00,16.6,16.4,16.3,18.5,0.58,0.82
584,2021-10-09 08:00:00,17.0,16.8,16.6,18.9,0.1,0.15
585,2021-10-09 09:00:00,17.4,17.0,16.8,19.1,0.08,0.16
586,2021-10-09 10:00:00,18.2,17.5,17.1,19.6,0.12,0.22
587,2021-10-09 11:00:00,19.3,17.9,17.0,19.4,0.21,0.34
588,2021-10-09 12:00:00,20.0,18.0,16.6,18.9,0.18,0.26
589,2021-10-09 13:00:00,19.1,17.3,16.1,18.3,0.39,0.51
590,2021-10-09 14:00:00,19.6,17.6,16.3,18.6,0.28,0.38
591,2021-10-09 15:00:00,19.3,17.7,16.6,18.9,0.66,0.78
592,2021-10-09 16:00:00,19.7,17.6,16.2,18.4,0.13,0.22
593,2021-10-09 17:00:00,19.4,17.4,16.1,18.3,0.63,0.85
594,2021-10-09 18:00:00,18.4,16.8,15.8,17.9,3.63,4.12
595,2021-10-09 19:00:00,17.5,16.1,15.2,17.2,4.57,5.16
596,2021-10-09 20:00:00,17.0,16.1,15.4,17.5,7.66,8.41
597,2021-10-09 21:00:00,16.8,16.0,15.4,17.5,13.24,14.31
598,2021-10-09 22:00:00,16.0,15.2,14.6,16.6,25.28,28.92
599,2021-10-09 23:00:00,15.2,14.4,13.7,15.7,9.59,10.35
600,2021-11-09 00:00:00,15.7,14.7,14.0,16.0,1.84,2.54
601,2021-11-09 01:00:00,15.6,14.6,13.9,15.9,1.32,1.99
602,2021-11-09 02:00:00,14.9,14.1,13.4,15.4,0.56,1.06
603,2021-11-09 03:00:00,15.1,14.3,13.6,15.6,0.21,0.59
604,2021-11-09 04:00:00,14.1,13.5,12.9,14.9,0.1,0.41
605,2021-11-09 05:00:00,14.2,13.4,12.8,14.8,0.2,0.27
606,2021-11-09 06:00:00,14.1,13.4,12.8,14.8,0.0,0.0
607,2021-11-09 07:00:00,14.6,13.8,13.1,15.1,0.1,0.1
608,2021-11-09 08:00:00,15.3,14.3,13.5,15.5,0.07,0.12
609,2021-11-09 09:00:00,16.3,14.7,13.5,15.5,0.09,0.27
610,2021-11-09 10:00:00,17.9,15.6,13.9,15.8,1.6,1.95
611,2021-11-09 11:00:00,18.0,15.5,13.7,15.7,1.47,1.83
612,2021-11-09 12:00:00,18.6,15.7,13.5,15.4,0.14,0.29
613,2021-11-09 13:00:00,18.2,15.3,13.1,15.1,0.21,0.53
614,2021-11-09 14:00:00,18.4,15.2,12.8,14.8,0.99,1.63
615,2021-11-09 15:00:00,18.7,15.2,12.4,14.4,1.48,2.19
616,2021-11-09 16:00:00,19.9,15.5,12.1,14.1,2.77,3.53
617,2021-11-09 17:00:00,18.4,14.6,11.4,13.5,9.52,11.05
618,2021-11-09 18:00:00,16.6,13.8,11.4,13.5,8.83,10.38
619,2021-11-09 19:00:00,16.1,13.4,11.2,13.3,11.75,13.36
620,2021-11-09 20:00:00,15.4,13.2,11.4,13.5,10.17,11.74
621,2021-11-09 21:00:00,15.0,13.1,11.5,13.5,4.82,5.91
622,2021-11-09 22:00:00,14.7,12.9,11.4,13.5,3.99,5.15
623,2021-11-09 23:00:00,13.6,12.1,10.9,13.0,2.82,3.83
624,2021-12-09 00:00:00,12.7,11.6,10.6,12.8,2.22,3.38
625,2021-12-09 01:00:00,12.1,11.3,10.6,12.8,1.85,2.91
626,2021-12-09 02:00:00,12.2,11.5,10.9,13.0,0.91,1.65
627,2021-12-09 03:00:00,12.1,11.5,10.9,13.0,0.56,1.31
628,2021-12-09 04:00:00,12.1,11.5,11.0,13.1,0.4,1.04
629,2021-12-09 05:00:00,12.1,11.6,11.2,13.3,4.06,5.37
630,2021-12-09 06:00:00,12.4,11.9,11.5,13.5,1.44,2.29
631,2021-12-09 07:00:00,12.4,11.5,10.6,12.8,0.69,1.5
632,2021-12-09 08:00:00,12.7,11.5,10.5,12.7,0.78,1.51
633,2021-12-09 09:00:00,12.5,11.5,10.6,12.7,0.61,1.35
634,2021-12-09 10:00:00,12.6,11.4,10.3,12.5,0.0,0.0
635,2021-12-09 11:00:00,12.2,11.2,10.3,12.5,0.0,0.0
636,2021-12-09 12:00:00,13.0,11.5,10.2,12.4,0.31,0.71
637,2021-12-09 13:00:00,14.2,11.9,9.8,12.1,1.21,1.56
638,2021-12-09 14:00:00,14.4,12.3,10.4,12.6,5.61,8.2
639,2021-12-09 15:00:00,14.6,12.1,9.7,12.0,6.78,8.42
640,2021-12-09 16:00:00,14.4,11.7,9.1,11.6,6.54,7.65
641,2021-12-09 17:00:00,14.6,12.0,9.6,11.9,6.74,8.4
642,2021-12-09 18:00:00,14.5,12.1,10.0,12.3,7.63,9.29
643,2021-12-09 19:00:00,14.0,11.9,10.0,12.3,6.71,8.06
644,2021-12-09 20:00:00,13.7,12.0,10.5,12.7,5.74,7.07
645,2021-12-09 21:00:00,13.4,11.8,10.2,12.5,3.54,4.6
646,2021-12-09 22:00:00,12.5,11.2,10.0,12.3,5.21,6.49
647,2021-12-09 23:00:00,11.2,10.2,9.2,11.7,3.37,4.36
648,2021-10-10 00:00:00,8.5,8.3,8.0,10.7,19.25,20.64
649,2021-10-10 01:00:00,8.2,7.9,7.7,10.5,8.95,9.71
650,2021-10-10 02:00:00,8.8,8.7,8.5,11.1,8.6,9.53
651,2021-10-10 03:00:00,9.5,9.3,9.2,11.6,22.2,25.09
652,2021-10-10 04:00:00,9.8,9.6,9.5,11.9,11.0,12.54
653,2021-10-10 05:00:00,9.3,9.1,9.0,11.5,6.56,7.53
654,2021-10-10 06:00:00,8.9,8.7,8.6,11.2,4.1,4.95
655,2021-10-10 07:00:00,8.8,8.6,8.5,11.1,5.03,6.13
656,2021-10-10 08:00:00,8.8,8.7,8.6,11.2,4.42,5.5
657,2021-10-10 09:00:00,9.4,9.4,9.3,11.7,2.92,3.84
658,2021-10-10 10:00:00,9.9,9.8,9.7,12.0,1.89,2.48
659,2021-10-10 11:00:00,10.6,10.3,10.0,12.3,1.93,2.48
660,2021-10-10 12:00:00,13.1,11.3,9.5,11.9,0.91,1.37
661,2021-10-10 13:00:00,14.7,11.8,9.0,11.4,0.52,1.04
662,2021-10-10 14:00:00,14.7,11.7,8.8,11.3,0.6,1.1
663,2021-10-10 15:00:00,14.9,11.6,8.5,11.1,0.96,1.58
664,2021-10-10 16:00:00,13.8,11.2,8.5,11.1,1.05,1.6
665,2021-10-10 17:00:00,12.5,10.5,8.4,11.0,1.98,2.63
666,2021-10-10 18:00:00,11.0,9.4,7.7,10.5,8.65,9.9
667,2021-10-10 19:00:00,9.5,8.6,7.6,10.5,7.9,9.14
668,2021-10-10 20:00:00,8.6,8.0,7.3,10.2,7.36,8.57
669,2021-10-10 21:00:00,7.7,7.2,6.6,9.8,10.39,12.09
670,2021-10-10 22:00:00,6.9,6.4,5.8,9.2,11.69,13.34
671,2021-10-10 23:00:00,6.9,6.6,6.2,9.5,5.66,6.7
672,2021-11-10 00:00:00,7.3,7.0,6.6,9.8,1.9,2.73
673,2021-11-10 01:00:00,7.1,6.8,6.5,9.7,2.65,3.54
674,2021-11-10 02:00:00,6.4,6.2,5.8,9.2,2.66,3.43
675,2021-11-10 03:00:00,5.8,5.5,5.2,8.9,4.18,4.98
676,2021-11-10 04:00:00,6.4,6.2,6.0,9.3,4.43,5.23
677,2021-11-10 05:00:00,6.0,5.9,5.7,9.2,5.75,6.61
678,2021-11-10 06:00:00,6.1,5.9,5.7,9.2,12.03,13.62
679,2021-11-10 07:00:00,6.3,6.1,5.8,9.3,8.64,9.85
680,2021-11-10 08:00:00,7.1,7.0,6.8,9.9,12.77,14.2
681,2021-11-10 09:00:00,8.4,8.2,8.1,10.8,5.79,6.8
682,2021-11-10 10:00:00,10.4,10.0,9.6,11.9,4.49,5.34
683,2021-11-10 11:00:00,13.7,11.8,10.1,12.4,2.4,2.99
684,2021-11-10 12:00:00,13.8,11.6,9.6,12.0,1.51,2.03
685,2021-11-10 13:00:00,13.9,12.0,10.2,12.5,1.57,2.16
686,2021-11-10 14:00:00,15.0,12.0,9.2,11.6,1.21,1.7
687,2021-11-10 15:00:00,14.4,11.6,9.0,11.4,2.7,3.36
688,2021-11-10 16:00:00,13.1,10.7,8.3,11.0,7.56,8.43
689,2021-11-10 17:00:00,11.8,10.3,8.7,11.2,11.73,13.58
690,2021-11-10 18:00:00,10.4,9.6,8.7,11.3,13.78,15.52
691,2021-11-10 19:00:00,9.4,8.8,8.2,10.9,21.73,24.04
692,2021-11-10 20:00:00,8.5,8.0,7.5,10.4,22.17,24.75
693,2021-11-10 21:00:00,9.2,8.9,8.6,11.1,9.47,10.59
694,2021-11-10 22:00:00,9.5,9.0,8.5,11.1,8.75,9.89
695,2021-11-10 23:00:00,9.2,8.8,8.2,10.9,1.61,1.98
696,2021-12-10 00:00:00,8.9,8.5,8.1,10.8,3.03,4.15
697,2021-12-10 01:00:00,8.6,8.2,7.8,10.6,2.22,3.14
698,2021-12-10 02:00:00,9.0,8.7,8.4,11.0,0.66,1.19
699,2021-12-10 03:00:00,9.3,9.0,8.7,11.3,0.24,0.6
700,2021-12-10 04:00:00,9.4,9.0,8.7,11.2,0.25,0.59
701,2021-12-10 05:00:00,9.1,8.7,8.4,11.0,0.2,0.58
702,2021-12-10 06:00:00,8.5,8.2,7.9,10.7,0.18,0.59
703,2021-12-10 07:00:00,9.3,9.1,8.8,11.3,0.25,0.69
704,2021-12-10 08:00:00,10.5,10.0,9.5,11.9,0.96,1.58
705,2021-12-10 09:00:00,11.3,10.6,9.8,12.1,1.51,2.26
706,2021-12-10 10:00:00,12.8,11.6,10.4,12.7,1.52,2.35
707,2021-12-10 11:00:00,13.3,12.0,10.9,13.0,2.92,3.84
708,2021-12-10 12:00:00,13.5,12.1,10.7,12.9,2.7,3.63
709,2021-12-10 13:00:00,14.7,12.9,11.3,13.4,3.15,4.23
